"cid","sid","userid","reply2Id","mid_num","idstr","ctext","csource","create_at"
"3790700963021350","3790700136635800","1848276020",NULL,"3790700963021350","3790700963021350","代孕。","<a href=""http://app.weibo.com/t/feed/3G5oUM"" rel=""nofollow"">iPhone 5s</a>","Mon Dec 22 22:03:20 +0800 2014"
"3790700963595625","3790647141657488","2040815013",NULL,"3790700963595625","3790700963595625","即[得意地笑]使有再多的传言，我只相信我亲眼所见亲身感受的这个方正。方方正正做人，实实在在做事![拳头][心]","<a href=""http://app.weibo.com/t/feed/6G7MnG"" rel=""nofollow"">三星GALAXY S4</a>","Mon Dec 22 22:03:20 +0800 2014"
"3790700984739165","3790647141657488","3922504552",NULL,"3790700984739165","3790700984739165","永远的支持方正[钟]的，加油","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 22:03:24 +0800 2014"
"3790700988788449","3790647141657488","3480769655",NULL,"3790700988788449","3790700988788449","不实信息，怎么回[噢耶]事？","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 22:03:25 +0800 2014"
"3790701009164156","3790647141657488","1406408695",NULL,"3790701009164156","3790701009164156","也是醉了，全是自己员工名义！公关部门太滥，水军太笨！","<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>","Mon Dec 22 22:03:31 +0800 2014"
"3790701017553695","3790700136635800","2684231351",NULL,"3790701017553695","3790701017553695","转发微博","<a href=""http://app.weibo.com/t/feed/3KeSKP"" rel=""nofollow"">WeicoPro</a>","Mon Dec 22 22:03:31 +0800 2014"
"3790701030782767","3790647141657488","3922504527",NULL,"3790701030782767","3790701030782767","方正，不一样的[衰]公司。","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 22:03:36 +0800 2014"
"3790701064519585","3790700136634588","2974408530",NULL,"3790701064519585","3790701064519585","@噜噜_yoghourt @Mihongssi @diehardddd @饭团背后的小梅干 @做一只早睡早起好好学习的考研狗 @一只小茗 @Happy张江 @拉诗玛 @晴天蔚月","<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>","Mon Dec 22 22:03:43 +0800 2014"
"3790701068311284","3790647141657488","3480122745",NULL,"3790701068311284","3790701068311284","[加油啊][沙尘暴]超爱方正，为方正加油","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 22:03:44 +0800 2014"
"3790701076711042","3790647141657488","1676677272",NULL,"3790701076711042","3790701076711042","真的有实力？那就直接起诉造谣者得了！为何还要中央和政府帮忙？你们不知道现在中央和政府都在宣传要依法治国，如此恳求岂符合法治精神？","<a href=""http://app.weibo.com/t/feed/5xCS0B"" rel=""nofollow"">微博手机版</a>","Mon Dec 22 22:03:47 +0800 2014"
"3790701077117577","3790647141657488","3922505107",NULL,"3790701077117577","3790701077117577","方正于我而言是一个家一般的存在，支持方正[咖啡]，保卫我们的家园！","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 22:03:46 +0800 2014"
"3790701089072354","3790700136634588","1771432757",NULL,"3790701089072354","3790701089072354","不好看","<a href=""http://app.weibo.com/t/feed/3G5oUM"" rel=""nofollow"">iPhone 5s</a>","Mon Dec 22 22:03:50 +0800 2014"
"3790701110720183","3790700136635800","1644779872",NULL,"3790701110720183","3790701110720183","有错别字呢","<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>","Mon Dec 22 22:03:55 +0800 2014"
"3790701114917858","3790647141657488","1769985770",NULL,"3790701114917858","3790701114917858","还在青天大老爷给做主的腔调，丢不丢人啊？","<a href=""http://app.weibo.com/t/feed/2AhyC"" rel=""nofollow"">三星Galaxy Note II</a>","Mon Dec 22 22:03:56 +0800 2014"
"3790701118709756","3790700136634588","1898238945",NULL,"3790701118709756","3790701118709756","赞！","<a href=""http://app.weibo.com/t/feed/1Ua4Xz"" rel=""nofollow"">Fuubo</a>","Mon Dec 22 22:03:57 +0800 2014"
"3790701119117197","3790647141657488","3494738485",NULL,"3790701119117197","3790701119117197","方[馋嘴]正er当然支持方正～","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 22:03:57 +0800 2014"
"3790701139410378","3790647141657488","1934642607",NULL,"3790701139410378","3790701139410378","热爱方正，支持方正","<a href=""http://app.weibo.com/t/feed/qsbvs"" rel=""nofollow"">手机微博触屏版</a>","Mon Dec 22 22:04:02 +0800 2014"
"3790701156650749","3790647141657488","3480850444",NULL,"3790701156650749","3790701156650749","作为方正人永远爱着方正集团！[呵呵][可怜]","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 22:04:06 +0800 2014"
"3790701177644275","3790647141657488","3922496759",NULL,"3790701177644275","3790701177644275","必须支持反正，支持[打哈气]正义的一方","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 22:04:11 +0800 2014"
"3790701202334825","3790647141657488","3188541841",NULL,"3790701202334825","3790701202334825","我相信流言止于智者，挺方正！","<a href=""http://app.weibo.com/t/feed/NzVRe"" rel=""nofollow"">小米手机1S</a>","Mon Dec 22 22:04:16 +0800 2014"
"3790701227890968","3790647141657488","3922504904",NULL,"3790701227890968","3790701227890968","方正集团一直兢兢业业的，[实习]我在里面多年了很了解","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 22:04:23 +0800 2014"
"3790701232229653","3790647141657488","2360422024",NULL,"3790701232229653","3790701232229653","心里永远支持方[浮云]正","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 22:04:24 +0800 2014"
"3790701256661056","3790647141657488","3626344512",NULL,"3790701256661056","3790701256661056","方正 -正在你身边，方正宽带挺好的稳定，网速快","<a href=""http://app.weibo.com/t/feed/qsbvs"" rel=""nofollow"">手机微博触屏版</a>","Mon Dec 22 22:04:30 +0800 2014"
"3790701273818345","3790647141657488","3922504321",NULL,"3790701273818345","3790701273818345","[加油啊][偷乐]超爱方正，为方正加油","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 22:04:33 +0800 2014"
"3790701290612901","3790647141657488","3499097343",NULL,"3790701290612901","3790701290612901","不实信[肥皂]息，怎么回事？","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 22:04:37 +0800 2014"
"3790701290616358","3790647141657488","1854805035",NULL,"3790701290616358","3790701290616358","不作死就不会死","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Mon Dec 22 22:04:38 +0800 2014"
"3790701333002717","3790647141657488","3480127197",NULL,"3790701333002717","3790701333002717","我是方正人，方[懒得理你]方正正做人，实实在在做事，坚信邪不压正","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 22:04:48 +0800 2014"
"3790701395601034","3790647141657488","3920610344",NULL,"3790701395601034","3790701395601034","方正这些年一直对我那么员工很不错，一个充满责任的企业[许愿][晕]","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 22:05:03 +0800 2014"
"3790701404130091","3790647141657488","3480779735",NULL,"3790701404130091","3790701404130091","[笑哈哈][囧]竟然有人诬告方正集团，真是不可思议啊","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 22:05:05 +0800 2014"
"3790701416066718","3790647141657488","1295850680",NULL,"3790701416066718","3790701416066718","何来诬告，如果举报不实，请通过法律解决，拿事实说话。何必在这表忠心呢？员工就这么好糊弄吗？","<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>","Mon Dec 22 22:05:08 +0800 2014"
"3790701445998980","3790647141657488","3481967772",NULL,"3790701445998980","3790701445998980","不管别人怎么说，我自己心里明白[自行车]就好了","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 22:05:15 +0800 2014"
"3790701483529056","3790647141657488","3480850187",NULL,"3790701483529056","3790701483529056","即使有再多的传言，我只相信我亲眼所见亲身感受的[同意]这个方正。","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 22:05:24 +0800 2014"
"3790701504906818","3790647141657488","5393443287",NULL,"3790701504906818","3790701504906818","支持方正，永远加油！","<a href=""http://app.weibo.com/t/feed/qsbvs"" rel=""nofollow"">手机微博触屏版</a>","Mon Dec 22 22:05:29 +0800 2014"
"3790701559111665","3790647141657488","3928898839",NULL,"3790701559111665","3790701559111665","走到今天方[鄙视]正真的是很努力了。","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 22:05:42 +0800 2014"
"3790701579665004","3790647141657488","1995406015",NULL,"3790701579665004","3790701579665004","有种通过法律来解决啊。找中央?恰好暴露出方正是什么货色。","<a href=""http://app.weibo.com/t/feed/1ls6aP"" rel=""nofollow"">荣耀畅玩4X·快科技</a>","Mon Dec 22 22:05:47 +0800 2014"
"3790701580110943","3790647141657488","3482007020",NULL,"3790701580110943","3790701580110943","那些诬告方正人真[草泥马]是不可原谅","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 22:05:47 +0800 2014"
"3790701597284015","3790647141657488","3171195100",NULL,"3790701597284015","3790701597284015","我[握手]是四万之一，我永远爱着这里","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 22:05:51 +0800 2014"
"3790701626298965","3790647141657488","3482087372",NULL,"3790701626298965","3790701626298965","相信[落叶]方正，所有的诬告我相信总会真相大白的","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 22:05:57 +0800 2014"
"3790701689405450","3790647141657488","3480715612",NULL,"3790701689405450","3790701689405450","相信[汽车]政府的办事能力","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 22:06:13 +0800 2014"
"3790701697803140","3790699478308857","1635447873",NULL,"3790701697803140","3790701697803140","我都没得吃[笑cry]","<a href=""http://weibo.com/"" rel=""nofollow"">?iPhone 6</a>","Mon Dec 22 22:06:15 +0800 2014"
"3790701756057939","3790647141657488","1497062323",NULL,"3790701756057939","3790701756057939","热爱北大！热爱方正！","<a href=""http://app.weibo.com/t/feed/qsbvs"" rel=""nofollow"">手机微博触屏版</a>","Mon Dec 22 22:06:29 +0800 2014"
"3790701756589542","3790647141657488","3480775673",NULL,"3790701756589542","3790701756589542","我是方正人，方方正正[嘘]做人，实实在在做事，坚信邪不压正","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 22:06:29 +0800 2014"
"3790701790181545","3790647141657488","1925678580",NULL,"3790701790181545","3790701790181545","腐败企业，趁早倒闭","<a href=""http://app.weibo.com/t/feed/6Df7i5"" rel=""nofollow"">小米手机2S</a>","Mon Dec 22 22:06:37 +0800 2014"
"3790701798211648","3790647141657488","3482002191",NULL,"3790701798211648","3790701798211648","真不知道那些不明势力的人这样做[笑哈哈]的目的","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 22:06:39 +0800 2014"
"3790701823771153","3790647141657488","5393443323",NULL,"3790701823771153","3790701823771153","在方正4年，深深的爱着这个企业，不允许任何恶意诋毁，支持到底！","<a href=""http://app.weibo.com/t/feed/qsbvs"" rel=""nofollow"">手机微博触屏版</a>","Mon Dec 22 22:06:45 +0800 2014"
"3790701840201190","3790647141657488","3480133280",NULL,"3790701840201190","3790701840201190","我们方正这[右哼哼]么多年都走过来了，不怕这一难。","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 22:06:48 +0800 2014"
"3790701907390382","3790647141657488","3224090392",NULL,"3790701907390382","3790701907390382","支持方正，严惩谣言诽谤者，我们堂堂正正做人、做事，我爱方正！","<a href=""http://app.weibo.com/t/feed/qsbvs"" rel=""nofollow"">手机微博触屏版</a>","Mon Dec 22 22:07:05 +0800 2014"
"3790701907490861","3790647141657488","3781979675",NULL,"3790701907490861","3790701907490861","看了评论，有种不好的感觉。——法不责众，圈子保护，对抗司法，不会干净。没看过谣言，也不知道是啥，单从评论看，圈子保护严重，这可是犯了大忌，望好自为之吧——[思考]","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Mon Dec 22 22:07:05 +0800 2014"
"3790701911586368","3790647141657488","3480132984",NULL,"3790701911586368","3790701911586368","果断的站在方正这一边的，那[得意地笑]些陷害方正的人太可恶了","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 22:07:05 +0800 2014"
"3790701927840860","3790647141657488","1842751187",NULL,"3790701927840860","3790701927840860","不像个大企业说的话","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Mon Dec 22 22:07:10 +0800 2014"
"3790701953678553","3790647141657488","3480776267",NULL,"3790701953678553","3790701953678553","我一直都觉得方正集团真[蜡烛]的是一个好的集团","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 22:07:16 +0800 2014"
"3790701961717059","3790647141657488","1193447834",NULL,"3790701961717059","3790701961717059","完了。","<a href=""http://weibo.com/"" rel=""nofollow"">华为Ascend D1</a>","Mon Dec 22 22:07:18 +0800 2014"
"3790701978871348","3790700136634588","5136876449",NULL,"3790701978871348","3790701978871348","转发微博","<a href=""http://app.weibo.com/t/feed/1tqBja"" rel=""nofollow"">360安全浏览器</a>","Mon Dec 22 22:07:21 +0800 2014"
"3790701995312730","3790647141657488","3480995790",NULL,"3790701995312730","3790701995312730","方正集团那么大，不是那么[怒骂][太开心]容易就会垮台的。","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 22:07:26 +0800 2014"
"3790702007750768","3790685091669983","2789276113",NULL,"3790702007750768","3790702007750768","[打哈气]调皮","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Mon Dec 22 22:07:29 +0800 2014"
"3790702062851980","3790700136634588","3688708750",NULL,"3790702062851980","3790702062851980","讨厌这刘海","<a href=""http://app.weibo.com/t/feed/3o33sO"" rel=""nofollow"">iPhone 6</a>","Mon Dec 22 22:07:41 +0800 2014"
"3790702067054444","3790700136635800","1886245111",NULL,"3790702067054444","3790702067054444","正式 结为  夫夫  才对[汗]","<a href=""http://app.weibo.com/t/feed/6tbQhM"" rel=""nofollow"">小米手机2</a>","Mon Dec 22 22:07:43 +0800 2014"
"3790702070991899","3790647141657488","2358216624",NULL,"3790702070991899","3790702070991899","[ali亲一个][礼物]我作为方正的一员，力挺方正集团！","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 22:07:44 +0800 2014"
"3790702074398159","3790647141657488","2166766967",NULL,"3790702074398159","3790702074398159","支持方正！用集体的力量捍卫家园。","<a href=""http://app.weibo.com/t/feed/3G5oUM"" rel=""nofollow"">iPhone 5s</a>","Mon Dec 22 22:07:45 +0800 2014"
"3790702108694553","3790647141657488","3494758474",NULL,"3790702108694553","3790702108694553","我们方正身正不怕影子斜！[拍砖][困死了]","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 22:07:53 +0800 2014"
"3790702146485959","3790647141657488","1225229345",NULL,"3790702146485959","3790702146485959","加油方正。方方正正做人实实在在做事","<a href=""http://app.weibo.com/t/feed/3o33sO"" rel=""nofollow"">iPhone 6</a>","Mon Dec 22 22:08:02 +0800 2014"
"3790702150769298","3790647141657488","3480130140",NULL,"3790702150769298","3790702150769298","对[最右]于诬陷，我们一定会用法律解决。","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 22:08:02 +0800 2014"
"3790702217615053","3790647141657488","3494737774",NULL,"3790702217615053","3790702217615053","方正一定会[草泥马]越来越好","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 22:08:19 +0800 2014"
"3790702250584220","3790647141657488","1756766391",NULL,"3790702250584220","3790702250584220","不明势力这种说法只能越描越黑","<a href=""http://app.weibo.com/t/feed/5gA59F"" rel=""nofollow"">小米手机3</a>","Mon Dec 22 22:08:27 +0800 2014"
"3790702263807660","3790647141657488","3490687712",NULL,"3790702263807660","3790702263807660","这么明[懒得理你]显的陷害网友们吗？","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 22:08:30 +0800 2014"
"3790702305873950","3790647141657488","3494737430",NULL,"3790702305873950","3790702305873950","必须支持反正，[亲亲]支持正义的一方","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 22:08:39 +0800 2014"
"3790702314196354","3790647141657488","1892939637",NULL,"3790702314196354","3790702314196354","作为北大的影子公司，尚能饭否？","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Mon Dec 22 22:08:42 +0800 2014"
"3790702368039662","3790647141657488","1295850680",NULL,"3790702368039662","3790702368039662","那是实名举报！不是诬告、不是诽谤！定义下早了，拿事实说话吧！先说说身份证、银行存款的的事吧，这个好证明！","<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>","Mon Dec 22 22:08:54 +0800 2014"
"3790702381124776","3790647141657488","3480889231",NULL,"3790702381124776","3790702381124776","在方正工作八[飞机]年了，支持方正。","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 22:08:58 +0800 2014"
"3790702389522277","3790647141657488","3900253132",NULL,"3790702389522277","3790702389522277","我呼吁[偷笑]我们方正人团结起来！","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 22:08:59 +0800 2014"
"3790702423118756","3790647141657488","1688769253","3790651164473895","3790702423118756","3790702423118756","回复@方正电子:你们赚的黑钱还少啊。","<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>","Mon Dec 22 22:09:08 +0800 2014"
"3790702427321570","3790647141657488","3480865095",NULL,"3790702427321570","3790702427321570","不管别人怎么说，我自[酷]己心里明白就好了","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 22:09:09 +0800 2014"
"3790702427649678","3790647141657488","3898662873",NULL,"3790702427649678","3790702427649678","[加油啊][懒得理你]超爱方正，为方正加油","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 22:09:09 +0800 2014"
"3790702439919427","3790647141657488","5393443367",NULL,"3790702439919427","3790702439919427","身正不怕影子歪，相信北大，相信方正！","<a href=""http://app.weibo.com/t/feed/qsbvs"" rel=""nofollow"">手机微博触屏版</a>","Mon Dec 22 22:09:12 +0800 2014"
"3790702440248187","3790647141657488","1322916613",NULL,"3790702440248187","3790702440248187","人家是实名举报的，为何 说是不明势力？","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Mon Dec 22 22:09:12 +0800 2014"
"3790702464733274","3790647141657488","2770684893",NULL,"3790702464733274","3790702464733274","看样子屁股有屎基本肯定的了.....屁股有屎的共同特征是否认有屎，而一味指责别的势力","<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>","Mon Dec 22 22:09:18 +0800 2014"
"3790702473512184","3790647141657488","3900252272",NULL,"3790702473512184","3790702473512184","诬告和陷害终究会大白的[转发][瞧瞧]","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 22:09:20 +0800 2014"
"3790702473512268","3790647141657488","3480778180",NULL,"3790702473512268","3790702473512268","[lt切克闹]我在方正干了十几年了，支持方正！","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 22:09:20 +0800 2014"
"3790702502910663","3790647141657488","5227796216",NULL,"3790702502910663","3790702502910663","谁啊？//@何兵: 有啥闲话？ //@王巍w:不明势力？ //@财经网:【微博动态·大企业~】小编看了一下截至目前的6000多转发者，嗯，声明说得很清楚，方正集团员工总数近4万名。","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Mon Dec 22 22:09:27 +0800 2014"
"3790702519703788","3790647141657488","1271753217",NULL,"3790702519703788","3790702519703788","坚持，自有公论","<a href=""http://app.weibo.com/t/feed/3Q8yH0"" rel=""nofollow"">华为Ascend P6</a>","Mon Dec 22 22:09:30 +0800 2014"
"3790702536565254","3790647141657488","3907677964",NULL,"3790702536565254","3790702536565254","我[话筒]觉得这儿挺好啊，能学到东西，也给我机会。","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 22:09:35 +0800 2014"
"3790702540030938","3790647141657488","1074460023",NULL,"3790702540030938","3790702540030938","转发微博","<a href=""http://app.weibo.com/t/feed/qsbvs"" rel=""nofollow"">手机微博触屏版</a>","Mon Dec 22 22:09:35 +0800 2014"
"3790702544901409","3790647141657488","3480971390",NULL,"3790702544901409","3790702544901409","不希望[最右]别人这么质疑方正","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 22:09:37 +0800 2014"
"3790702548421061","3790647141657488","3060629383",NULL,"3790702548421061","3790702548421061","小方不要让我错爱你好吗？","<a href=""http://app.weibo.com/t/feed/1NCPPN"" rel=""nofollow"">索尼Xperia S LT26i</a>","Mon Dec 22 22:09:38 +0800 2014"
"3790702574355445","3790647141657488","3894211927",NULL,"3790702574355445","3790702574355445","我也恳请[泪流满面]政府部门彻查不明势力，还我方正一个公道","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 22:09:43 +0800 2014"
"3790702582188778","3790647141657488","3466708882",NULL,"3790702582188778","3790702582188778","声称我是方正人的都是什么人？@使徒子 @水军死全家","<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>","Mon Dec 22 22:09:46 +0800 2014"
"3790702582757278","3790647141657488","3482081384",NULL,"3790702582757278","3790702582757278","实力强大，86年至今，成长够状[囧]大了啊。","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 22:09:46 +0800 2014"
"3790702620226841","3790647141657488","1995406015",NULL,"3790702620226841","3790702620226841","靠不法之行为维持，方正的员工，你们把方正为家，岂不贼鼠一窝?","<a href=""http://app.weibo.com/t/feed/1ls6aP"" rel=""nofollow"">荣耀畅玩4X·快科技</a>","Mon Dec 22 22:09:55 +0800 2014"
"3790702624426719","3790647141657488","3837225434",NULL,"3790702624426719","3790702624426719","[挤眼][din推撞]相信我们公司会很快好起来的","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 22:09:55 +0800 2014"
"3790702624744983","3790647141657488","3480725402",NULL,"3790702624744983","3790702624744983","方正加油，支持到底[带感][得意地笑]","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 22:09:55 +0800 2014"
"3790702633145144","3790647141657488","5363684438",NULL,"3790702633145144","3790702633145144","尼玛，今天北京风小 你特么真敢吹啊","<a href=""http://app.weibo.com/t/feed/5gA59F"" rel=""nofollow"">小米手机3</a>","Mon Dec 22 22:09:58 +0800 2014"
"3790702662536336","3790647141657488","2132251654",NULL,"3790702662536336","3790702662536336","怎么成《红旗》了？[围观]","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Mon Dec 22 22:10:05 +0800 2014"
"3790702682867818","3790647141657488","1683359170",NULL,"3790702682867818","3790702682867818","方正嘛。呵呵，反正跟北京很多教授有联系咯。那些教授心里有没有开始颤抖呢？//@何兵: 有啥闲话？ //@王巍w:不明势力？ //@财经网:【微博动态·大企业~】小编看了一下截至目前的6000多转发者，嗯，声明说得很清楚，方正集团员工总数近4万名。","<a href=""http://app.weibo.com/t/feed/6ghA0p"" rel=""nofollow"">搜狗高速浏览器</a>","Mon Dec 22 22:10:10 +0800 2014"
"3790702683221769","3790647141657488","3837588057",NULL,"3790702683221769","3790702683221769","永远站在方正这里，[ok]一定会越开越棒","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 22:10:10 +0800 2014"
"3790702696135773","3790702321896228","5204499341",NULL,"3790702696135773","3790702696135773","喜欢","<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>","Mon Dec 22 22:10:13 +0800 2014"
"3790702700332804","3790647141657488","5132638335",NULL,"3790702700332804","3790702700332804","方正不哭，方正加油，呵呵。","<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>","Mon Dec 22 22:10:14 +0800 2014"
"3790702721329921","3790699239203371","2510322584",NULL,"3790702721329921","3790702721329921","看原po评论全是刷出来的","<a href=""http://app.weibo.com/t/feed/1NnhMv"" rel=""nofollow"">诺基亚Lumia920</a>","Mon Dec 22 22:10:19 +0800 2014"
"3790702733928176","3790647141657488","1683189255",NULL,"3790702733928176","3790702733928176","@财经网 小编建议你去精神科。@烧伤超人阿宝 美国人口3亿，奥巴马如果发一条推特，是不是至少得1.5亿转发量。才能证明奥巴马是美国总统。","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Mon Dec 22 22:10:22 +0800 2014"
"3790702738124375","3790647141657488","2445975275",NULL,"3790702738124375","3790702738124375","别人都实名举报了，还说是不明势力抹黑。北大纪委不针对举报信的内容逐条澄清，反而呼吁党中央来还自己清白，搞不搞笑？","<a href=""http://app.weibo.com/t/feed/3o33sO"" rel=""nofollow"">iPhone 6</a>","Mon Dec 22 22:10:22 +0800 2014"
"3790702742014450","3790647141657488","3481883550",NULL,"3790702742014450","3790702742014450","根[蛋糕]本就是诬告，明眼人一看就知道了","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 22:10:24 +0800 2014"
"3790702763058128","3790647141657488","3606954284",NULL,"3790702763058128","3790702763058128","[呵呵]在方正工作这么久了！相信方正！","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 22:10:29 +0800 2014"
"3790702787738988","3790699478308857","1813699217",NULL,"3790702787738988","3790702787738988","别哭","<a href=""http://app.weibo.com/t/feed/TC6fK"" rel=""nofollow"">VVebo</a>","Mon Dec 22 22:10:33 +0800 2014"
"3790702788251074","3790647141657488","2770684893",NULL,"3790702788251074","3790702788251074","国企基本都是狗屎，方正这样的烂企业倒的越早，越是对人民负责","<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>","Mon Dec 22 22:10:34 +0800 2014"
