"userid","idstr","screen_name","name","province","city","location","description","url","profile_url","user_domain","weihao","gender","followers_count","bi_followers_count","friends_count","statuses_count","favourites_count","ucreate_at","allow_all_act_msg","geo_enabled","verified","allow_all_comment","verified_reason"
"3280084955","3280084955","EASEONd","EASEONd","32","5","江苏 苏州","一堆沙子是松散的，可是它和水泥、石子、水混合后，比花岗岩还坚韧。－－王杰",,"607897422",NULL,"607897422","f","262","66","168","4582","0","Sun May 12 21:42:05 +0800 2013","0","1","0","1",
"3280087181","3280087181","周雪莹小妮p","周雪莹小妮p","32","5","江苏 苏州","丧失人格的诗人比没有诗才而硬要写诗的人更可鄙，更低劣，更有罪。",,"605767872",NULL,"605767872","f","266","78","303","4811","0","Sun May 12 21:46:37 +0800 2013","0","1","0","1",
"3280208645","3280208645","chenjing957梦e","chenjing957梦e","71","2","台湾 高雄市",NULL,,"u/3280208645",NULL,NULL,"f","322","67","601","5205","0","Fri Mar 29 16:26:12 +0800 2013","0","1","0","1",
"3280555121","3280555121","被甩N驼","被甩N驼","11","7","北京 石景山区",NULL,,"607531233",NULL,"607531233","m","298","86","1290","3851","0","Fri Mar 29 17:09:13 +0800 2013","1","1","0","1",
"3280573561","3280573561","陈鼓稣","陈鼓稣","64","4","宁夏 固原",NULL,,"606780293",NULL,"606780293","f","300","71","397","5082","0","Fri Mar 29 17:20:38 +0800 2013","0","1","0","1",
"3280809515","3280809515","宝私呗苏苏","宝私呗苏苏","400","27","海外 瑞典",NULL,,"u/3280809515",NULL,NULL,"f","298","59","1252","5408","0","Fri Mar 29 20:33:26 +0800 2013","1","1","0","1",
"3282503983","3282503983","欧文智宇","欧文智宇","13","1","河北 石家庄","保密！","http://blog.sina.com.cn/u/3282503983","u/3282503983",NULL,NULL,"m","87","36","245","228","5","Sat Jun 01 18:13:42 +0800 2013","0","1","0","1",
"3284824185","3284824185","手机用户3284824185","手机用户3284824185","100","1000","其他",NULL,,"u/3284824185",NULL,NULL,"m","0","0","0","0","0","Sun May 19 15:01:31 +0800 2013","0","1","0","1",
"3289893941","3289893941","别问我199999","别问我199999","100","1000","其他",NULL,,"u/3289893941",NULL,NULL,"f","19","1","10","59","0","Fri Feb 22 17:02:53 +0800 2013","0","1","0","1",
"3299434513","3299434513","白色风铃响","白色风铃响","43","1000","湖南","彩虹幕布点燃寂寥夜空！用笑容冲散黑色的孤零！灯笼的绚烂迎接春的暖意！慵懒呢喃的音符唱起复苏之歌！———春歌",,"u/3299434513",NULL,NULL,"f","35","7","115","116","1","Sun Mar 03 13:22:14 +0800 2013","0","1","0","1",
"3299554975","3299554975","海外手机用户3299554975","海外手机用户3299554975","100","1000","其他","出生在大连！",,"u/3299554975",NULL,NULL,"f","1077","482","776","7921","4","Wed May 08 03:04:15 +0800 2013","0","1","0","1",
"3302223415","3302223415","隱哘r","隱哘r","50","1","重庆 万州区","任何的限制，都是从自己的内心开始的。",,"601881789",NULL,"601881789","f","260","53","513","4261","0","Sun May 12 21:31:40 +0800 2013","0","1","0","1",
"3303100891","3303100891","梁嗯实LexXxl","梁嗯实LexXxl","32","5","江苏 苏州","精神象乳汁一样是可以养育的，智慧便是一只乳房。",,"608345763",NULL,"608345763","f","247","69","1890","6676","0","Tue May 14 14:14:25 +0800 2013","0","1","0","1",
"3304675867","3304675867","Schweinefleisch","Schweinefleisch","31","10","上海 杨浦区","人生快乐的秘诀就在于：以不争为争，以不赢为赢！",,"u/3304675867",NULL,NULL,"f","69","4","42","528","37","Sat Mar 09 21:44:09 +0800 2013","0","1","0","1",
"3306218724","3306218724","lu同学l","lu同学l","11","2","北京 西城区","现实生活中，人人都有梦想，都渴望成功，都想找到一条成功的捷径。其实，捷径就在你的身边，那就是勤于积累，脚踏实地，积极肯干。",,"u/3306218724",NULL,NULL,"f","266","51","390","3239","0","Mon May 06 17:04:50 +0800 2013","0","1","0","1",
"3308296851","3308296851","哈勒时光","哈勒时光","36","1","江西 南昌","比较懒！正在改正。渴望看来还不够。","http://weibo.com/u/330829685","u/3308296851",NULL,NULL,"m","106","84","419","582","97","Thu Apr 11 22:10:14 +0800 2013","0","1","0","1",
"3310695111","3310695111","租车无忧网","租车无忧网","43","1","湖南 长沙","从梦幻中清醒过来是多大的幸福呀！",,"zuche360","zuche360",NULL,"m","592","8","123","634","0","Sat May 25 01:31:26 +0800 2013","0","1","1","1","一品无忧租车网yiipinpo官方微博"
"3310847934","3310847934","s七号蓝色","s七号蓝色","62","1","甘肃 兰州","积极者相信只有推动自己才能推动世界，只要推动自己就能推动世界。",,"609434528",NULL,"609434528","f","281","70","1893","4801","0","Wed May 08 17:02:10 +0800 2013","0","1","0","1",
"3312422221","3312422221","BUENDIA_888","BUENDIA_888","11","1","北京 东城区","Noorii_",,"u/3312422221",NULL,NULL,"f","665","77","933","4539","574","Fri Apr 19 07:24:42 +0800 2013","0","1","0","0",
"3318183571","3318183571","turbosnm","turbosnm","23","1","黑龙江 哈尔滨","愿无岁月可回头",,"231334512",NULL,"231334512","m","278","185","273","47","24","Sat Apr 27 18:52:53 +0800 2013","0","1","0","0",
"3319855845","3319855845","手机用户3319855845","手机用户3319855845","100","1000","其他",NULL,,"u/3319855845",NULL,NULL,"m","4","0","22","3","0","Wed May 01 19:47:01 +0800 2013","0","1","0","1",
"3324455850","3324455850","蓝音君","蓝音君","100","1000","其他","自我介绍恐惧症",,"u/3324455850",NULL,NULL,"f","109","30","453","1062","798","Sun Apr 14 12:21:17 +0800 2013","0","1","0","1",
"3338975604","3338975604","sandy_tengn","sandy_tengn","21","2","辽宁 大连","如果寒暄只是打个招呼就了事的话，那与猴子的呼叫声有什么不同呢？事实上，正确的寒暄必须在短短一句话中明显地表露出你对他的关怀。",,"601284697",NULL,"601284697","f","257","69","1292","6594","0","Sun May 12 20:53:58 +0800 2013","0","1","0","1",
"3339265842","3339265842","地才mom","地才mom","64","2","宁夏 石嘴山","干精神工作的人而让自己守全从思想掉入梦想，必遭不幸！他自以为进得去便出随时出得来，并认为这两者之间没有什么区别，他想错了！",,"601287689",NULL,"601287689","f","251","61","1263","6592","0","Sun May 12 21:33:50 +0800 2013","0","1","0","1",
"3339427604","3339427604","花花公仔的姐姐v","花花公仔的姐姐v","45","3","广西 桂林","人生不是一种享乐，而是一桩十分沉重的工作。",,"606396783",NULL,"606396783","f","356","74","737","5026","0","Sun May 12 21:42:05 +0800 2013","0","1","0","1",
"3353944792","3353944792","时间炖汤","时间炖汤","41","8","河南 焦作","河南理工大学测绘男一枚",,"u/3353944792",NULL,NULL,"m","76","26","93","72","0","Wed May 15 06:52:49 +0800 2013","0","1","0","1",
"3358989322","3358989322","无害小花","无害小花","53","1","云南 昆明","只是一朵无害的小花……",,"u/3358989322",NULL,NULL,"m","11","3","10","2","0","Tue Apr 23 15:23:54 +0800 2013","0","1","0","1",
"3380324662","3380324662","安徽广告圈","安徽广告圈","34","1","安徽 合肥","致力于广告传播市场的数据分析，为客户提供最为有效的创意传播策略。",,"u/3380324662",NULL,NULL,"m","894","414","1042","9887","4","Mon May 20 12:44:30 +0800 2013","0","0","0","1",
"3382521092","3382521092","幸福一生3382521092","幸福一生3382521092","100","1000","其他",NULL,,"u/3382521092",NULL,NULL,"m","15","1","30","13","2","Mon Apr 29 06:06:54 +0800 2013","0","1","0","1",
"3466708882","3466708882","BY我的世界","BY我的世界","11","1","北京 东城区","在环境领域开发资源，在能源领域保护环境",,"u/3466708882",NULL,NULL,"m","98","7","128","81","25","Wed May 15 08:39:54 +0800 2013","0","1","0","1",
"3477207482","3477207482","Misery丶Fan","Misery丶Fan","12","13","天津 北辰区","在世间平凡又普通的路太多，屋村你住哪一座。",,"u/3477207482",NULL,NULL,"m","74","12","40","429","0","Sat May 18 21:15:04 +0800 2013","0","1","0","0",
"3477688862","3477688862","QP七兵","QP七兵","31","1000","上海","最爱瓷器之美",,"u/3477688862",NULL,NULL,"f","306","71","439","6497","57","Thu Jun 13 07:53:00 +0800 2013","0","1","0","1",
"3480104237","3480104237","lovepk昭","lovepk昭","43","6","湖南 岳阳",NULL,,"634504581",NULL,"634504581","f","422","41","878","5235","0","Sat Jun 22 11:46:25 +0800 2013","0","1","0","1",
"3480122745","3480122745","脚俏妞鲜","脚俏妞鲜","43","6","湖南 岳阳",NULL,,"636556748",NULL,"636556748","f","425","46","1928","2589","0","Sat Jun 22 15:37:11 +0800 2013","0","1","0","1",
"3480126564","3480126564","贫尼法号你猜若","贫尼法号你猜若","43","6","湖南 岳阳",NULL,,"630785789",NULL,"630785789","f","242","38","1199","3949","0","Sat Jun 22 16:21:52 +0800 2013","0","1","0","1",
"3480127197","3480127197","zalen辉","zalen辉","43","6","湖南 岳阳",NULL,,"637890460",NULL,"637890460","f","403","37","296","2761","0","Sat Jun 22 16:30:16 +0800 2013","0","1","0","1",
"3480130140","3480130140","Carry迷心尉","Carry迷心尉","43","6","湖南 岳阳",NULL,,"631457895",NULL,"631457895","f","415","41","1908","2469","0","Sat Jun 22 17:05:10 +0800 2013","0","1","0","1",
"3480132984","3480132984","JORYCcccxj勇","JORYCcccxj勇","43","6","湖南 岳阳",NULL,,"635978991",NULL,"635978991","f","234","39","1689","2704","0","Sat Jun 22 17:41:15 +0800 2013","0","1","0","1",
"3480133280","3480133280","猪小不点儿平","猪小不点儿平","43","6","湖南 岳阳",NULL,,"639234178",NULL,"639234178","f","435","34","932","3912","0","Sat Jun 22 17:45:24 +0800 2013","0","1","0","1",
"3480715612","3480715612","汏汏迪er__噷馨","汏汏迪er__噷馨","43","6","湖南 岳阳",NULL,,"636059234",NULL,"636059234","f","423","38","785","4026","0","Sat Jun 22 14:43:34 +0800 2013","0","1","0","1",
"3480717193","3480717193","傲世魂巾","傲世魂巾","43","6","湖南 岳阳",NULL,,"637894429",NULL,"637894429","f","430","37","1931","1855","0","Sat Jun 22 15:02:39 +0800 2013","0","1","0","1",
"3480725402","3480725402","倩倩文qqw素","倩倩文qqw素","43","6","湖南 岳阳",NULL,,"632789564",NULL,"632789564","f","404","37","1924","3890","0","Sat Jun 22 16:41:04 +0800 2013","0","1","0","1",
"3480727052","3480727052","jyunen卫","jyunen卫","43","6","湖南 岳阳",NULL,,"634831237",NULL,"634831237","f","413","41","1838","2110","0","Sat Jun 22 17:00:51 +0800 2013","0","1","0","1",
"3480763711","3480763711","手把手教你开淘宝店咏","手把手教你开淘宝店咏","11","8","北京 海淀区","积极者相信只有推动自己才能推动世界，只要推动自己就能推动世界。",,"234283095",NULL,"234283095","m","405","38","135","1132","0","Sun Jun 23 01:56:50 +0800 2013","0","1","0","1",
"3480769655","3480769655","L丶志峰灏","L丶志峰灏","43","6","湖南 岳阳",NULL,,"638656678",NULL,"638656678","f","307","36","1858","2617","0","Sun Jun 23 07:24:40 +0800 2013","0","1","0","1",
"3480774161","3480774161","麻迎品","麻迎品","11","6","北京 丰台区",NULL,,"634720126",NULL,"634720126","f","400","40","1876","1884","0","Sun Jun 23 08:43:45 +0800 2013","0","1","0","1",
"3480775673","3480775673","魔恋希利","魔恋希利","43","6","湖南 岳阳",NULL,,"634530884",NULL,"634530884","f","379","37","1885","3275","0","Sun Jun 23 09:07:48 +0800 2013","0","1","0","1",
"3480776267","3480776267","恶少yoyo宛","恶少yoyo宛","43","6","湖南 岳阳",NULL,,"630567018",NULL,"630567018","f","422","36","1207","3890","0","Sun Jun 23 09:16:39 +0800 2013","0","1","0","1",
"3480778180","3480778180","路P坚辛q治","路P坚辛q治","43","6","湖南 岳阳",NULL,,"634580024",NULL,"634580024","f","399","48","920","2583","0","Sun Jun 23 09:43:59 +0800 2013","0","1","0","1",
"3480778444","3480778444","CE_喜乐岚","CE_喜乐岚","43","6","湖南 岳阳",NULL,,"635823461",NULL,"635823461","f","266","33","1893","2032","0","Sun Jun 23 09:47:40 +0800 2013","0","1","0","1",
"3480779735","3480779735","想太多_2010逢","想太多_2010逢","43","6","湖南 岳阳",NULL,,"634789814",NULL,"634789814","f","409","51","527","2419","0","Sun Jun 23 10:05:47 +0800 2013","0","1","0","1",
"3480784821","3480784821","彩莹_蜜糖正","彩莹_蜜糖正","44","1000","广东",NULL,,"635671427",NULL,"635671427","f","386","35","1861","4344","0","Sun Jun 23 11:07:56 +0800 2013","0","1","0","1",
"3480785401","3480785401","zhujunff仪","zhujunff仪","43","6","湖南 岳阳",NULL,,"634524018",NULL,"634524018","f","419","38","884","5455","0","Sun Jun 23 11:15:40 +0800 2013","0","1","0","1",
"3480795552","3480795552","_Smiley_sweety明","_Smiley_sweety明","43","6","湖南 岳阳",NULL,,"634285123",NULL,"634285123","f","395","36","142","3143","0","Sun Jun 23 13:13:47 +0800 2013","0","1","0","1",
"3480844261","3480844261","王罗杰Scylla","王罗杰Scylla","11","4","北京 宣武区",NULL,,"602675673",NULL,"602675673","f","298","102","1758","3771","0","Sun Jun 23 23:42:09 +0800 2013","0","1","0","1",
"3480850187","3480850187","葛雨函housman","葛雨函housman","11","15","北京 大兴区",NULL,,"602456263",NULL,"602456263","f","437","53","764","1909","0","Mon Jun 24 03:01:57 +0800 2013","0","1","0","1",
"3480850444","3480850444","苟忠发johnny","苟忠发johnny","11","28","北京 密云县",NULL,,"607894357",NULL,"607894357","f","391","34","148","1963","0","Mon Jun 24 03:23:32 +0800 2013","0","1","0","1",
"3480858985","3480858985","宋磊morris","宋磊morris","11","29","北京 延庆县",NULL,,"603459749",NULL,"603459749","f","448","87","1861","2191","0","Mon Jun 24 09:19:49 +0800 2013","0","1","0","1",
"3480861190","3480861190","谭思宇raleign","谭思宇raleign","11","7","北京 石景山区",NULL,,"601227662",NULL,"601227662","f","260","43","310","1879","0","Mon Jun 24 09:57:41 +0800 2013","0","1","0","1",
"3480862617","3480862617","YANG__扬婉","YANG__扬婉","43","6","湖南 岳阳",NULL,,"635850789",NULL,"635850789","f","231","33","908","2429","0","Mon Jun 24 10:17:54 +0800 2013","0","1","0","1",
"3480863122","3480863122","王灿yeates","王灿yeates","11","29","北京 延庆县",NULL,,"607894675",NULL,"607894675","f","419","37","289","2891","0","Mon Jun 24 10:25:07 +0800 2013","0","1","0","1",
"3480865095","3480865095","王政东Gladys","王政东Gladys","11","16","北京 怀柔区",NULL,,"601224736",NULL,"601224736","f","398","41","1878","3948","0","Mon Jun 24 10:51:10 +0800 2013","0","1","0","1",
"3480882644","3480882644","王国杨Hades","王国杨Hades","11","4","北京 宣武区",NULL,,"601218620",NULL,"601218620","f","237","59","1804","2205","0","Mon Jun 24 14:16:02 +0800 2013","0","1","0","1",
"3480882737","3480882737","孙雪piers","孙雪piers","11","7","北京 石景山区",NULL,,"601294350",NULL,"601294350","f","472","70","324","2863","0","Mon Jun 24 14:16:55 +0800 2013","0","1","0","1",
"3480885324","3480885324","何琳margaret","何琳margaret","11","28","北京 密云县",NULL,,"606925123",NULL,"606925123","f","434","44","1261","3046","0","Mon Jun 24 14:50:59 +0800 2013","0","1","0","1",
"3480887144","3480887144","刘棋王1684112044","刘棋王1684112044","11","16","北京 怀柔区",NULL,,"607456353",NULL,"607456353","f","241","41","1829","1851","0","Mon Jun 24 15:13:08 +0800 2013","0","1","0","1",
"3480889231","3480889231","唐林scripps","唐林scripps","11","14","北京 昌平区",NULL,,"602344932",NULL,"602344932","f","254","48","361","4590","0","Mon Jun 24 15:40:00 +0800 2013","0","1","0","1",
"3480889463","3480889463","薛春桃pauline","薛春桃pauline","32","5","江苏 苏州",NULL,,"602123795",NULL,"602123795","f","330","125","1316","1997","0","Mon Jun 24 15:42:47 +0800 2013","0","1","0","1",
"3480890473","3480890473","曾锐jennings","曾锐jennings","32","5","江苏 苏州",NULL,,"602492348",NULL,"602492348","f","295","120","196","2018","0","Mon Jun 24 15:55:52 +0800 2013","0","1","0","1",
"3480901240","3480901240","罗宇航coverdale","罗宇航coverdale","32","5","江苏 苏州",NULL,,"601067345",NULL,"601067345","f","292","91","1872","1988","0","Mon Jun 24 18:22:02 +0800 2013","0","1","0","1",
"3480966431","3480966431","爱吃白菜的猪愿","爱吃白菜的猪愿","43","6","湖南 岳阳",NULL,,"601182348",NULL,"601182348","f","244","42","787","2820","0","Tue Jun 25 14:28:58 +0800 2013","0","1","0","1",
"3480971390","3480971390","yh1983管","yh1983管","43","6","湖南 岳阳",NULL,,"634516446",NULL,"634516446","f","423","35","912","3313","0","Tue Jun 25 15:21:31 +0800 2013","0","1","0","1",
"3480976375","3480976375","琪琪JOE时","琪琪JOE时","43","6","湖南 岳阳",NULL,,"634574631",NULL,"634574631","f","447","38","1883","4637","0","Tue Jun 25 16:11:02 +0800 2013","0","1","0","1",
"3480995790","3480995790","_bEaUtIfUlLovE宇","_bEaUtIfUlLovE宇","43","6","湖南 岳阳",NULL,,"634123527",NULL,"634123527","f","416","44","1905","3328","0","Tue Jun 25 19:39:19 +0800 2013","0","1","0","1",
"3481883550","3481883550","Lesley纯立","Lesley纯立","43","6","湖南 岳阳",NULL,,"630466783",NULL,"630466783","f","417","43","1264","4199","0","Sun Jun 23 04:55:04 +0800 2013","0","1","0","1",
"3481885800","3481885800","绩古千雕塑贤","绩古千雕塑贤","43","6","湖南 岳阳",NULL,,"632456909",NULL,"632456909","f","408","48","976","4293","0","Sun Jun 23 06:53:41 +0800 2013","0","1","0","1",
"3481886642","3481886642","AiKitPYJ录","AiKitPYJ录","44","1000","广东",NULL,,"631056797",NULL,"631056797","f","404","38","1917","1864","0","Sun Jun 23 07:12:56 +0800 2013","0","1","0","1",
"3481891020","3481891020","李雅芝yazhi之","李雅芝yazhi之","34","14","安徽 巢湖",NULL,,"637791238",NULL,"637791238","f","427","37","1812","2747","0","Sun Jun 23 08:31:14 +0800 2013","0","1","0","1",
"3481893191","3481893191","囧ling生活素","囧ling生活素","43","6","湖南 岳阳",NULL,,"635056774",NULL,"635056774","f","397","39","1718","2265","0","Sun Jun 23 09:04:41 +0800 2013","0","1","0","1",
"3481898230","3481898230","Dears_慧磊","Dears_慧磊","44","1000","广东",NULL,,"637345083",NULL,"637345083","f","368","31","1897","2056","0","Sun Jun 23 10:15:33 +0800 2013","0","1","0","1",
"3481899333","3481899333","转角方财","转角方财","43","6","湖南 岳阳",NULL,,"639127899",NULL,"639127899","f","334","35","181","2134","0","Sun Jun 23 10:29:45 +0800 2013","0","1","0","1",
"3481962325","3481962325","马玉强eleanorelinor","马玉强eleanorelinor","11","6","北京 丰台区",NULL,,"601219850",NULL,"601219850","f","436","51","1853","1955","0","Sun Jun 23 23:53:48 +0800 2013","0","1","0","1",
"3481967772","3481967772","苟晓庆jim","苟晓庆jim","11","1","北京 东城区",NULL,,"605567634",NULL,"605567634","f","440","46","1922","2571","0","Mon Jun 24 03:23:31 +0800 2013","0","1","0","1",
"3481976077","3481976077","任桃elizabeth","任桃elizabeth","11","17","北京 平谷区",NULL,,"605345059",NULL,"605345059","f","226","42","288","1874","0","Mon Jun 24 09:10:16 +0800 2013","0","1","0","1",
"3481978460","3481978460","谭兴宇rayleign","谭兴宇rayleign","11","12","北京 通州区",NULL,,"600167789",NULL,"600167789","f","270","45","1883","2095","0","Mon Jun 24 09:53:05 +0800 2013","0","1","0","1",
"3481981553","3481981553","魏诗芸Joanne","魏诗芸Joanne","11","3","北京 崇文区",NULL,,"600678231",NULL,"600678231","f","254","99","1833","3845","0","Mon Jun 24 10:36:00 +0800 2013","0","1","0","1",
"3481986607","3481986607","王瀚拱Artemis","王瀚拱Artemis","11","12","北京 通州区",NULL,,"606678614",NULL,"606678614","f","452","50","1902","5463","0","Mon Jun 24 11:39:19 +0800 2013","0","1","0","1",
"3481987827","3481987827","蒲晓jean","蒲晓jean","32","5","江苏 苏州",NULL,,"606787512",NULL,"606787512","f","431","46","1885","6442","0","Mon Jun 24 11:54:24 +0800 2013","0","1","0","1",
"3482002191","3482002191","摩羯乐妈644537966","摩羯乐妈644537966","11","9","北京 门头沟区",NULL,,"600617893",NULL,"600617893","f","418","54","752","2436","0","Mon Jun 24 14:40:39 +0800 2013","0","1","0","1",
"3482004027","3482004027","何枭maugham","何枭maugham","11","11","北京 房山区",NULL,,"607678575",NULL,"607678575","f","412","38","1313","2812","0","Mon Jun 24 15:03:33 +0800 2013","0","1","0","1",
"3482007020","3482007020","汤香莹robert","汤香莹robert","11","6","北京 丰台区",NULL,,"602878941",NULL,"602878941","f","300","35","1846","3707","0","Mon Jun 24 15:40:01 +0800 2013","0","1","0","1",
"3482007245","3482007245","老千1769567636","老千1769567636","54","26","西藏 林芝",NULL,,"609477894",NULL,"609477894","f","277","100","1736","2366","0","Mon Jun 24 15:42:47 +0800 2013","0","1","0","1",
"3482008340","3482008340","张蓓joule","张蓓joule","32","5","江苏 苏州",NULL,,"602343327",NULL,"602343327","f","276","113","768","2915","0","Mon Jun 24 15:55:52 +0800 2013","0","1","0","1",
"3482017592","3482017592","吕汉bowman","吕汉bowman","11","2","北京 西城区",NULL,,"603123587",NULL,"603123587","f","435","44","1910","3754","0","Mon Jun 24 18:01:41 +0800 2013","0","1","0","1",
"3482081384","3482081384","木咔卡静茉沫竹","木咔卡静茉沫竹","43","6","湖南 岳阳",NULL,,"600475671",NULL,"600475671","f","403","37","896","3880","0","Tue Jun 25 14:00:46 +0800 2013","0","1","0","1",
"3482083377","3482083377","YuiEminem达","YuiEminem达","43","6","湖南 岳阳",NULL,,"602909345",NULL,"602909345","f","222","36","1899","1972","0","Tue Jun 25 14:22:01 +0800 2013","0","1","0","1",
"3482087372","3482087372","欢乐的Jony时","欢乐的Jony时","43","6","湖南 岳阳",NULL,,"633702349",NULL,"633702349","f","426","38","879","2484","0","Tue Jun 25 15:04:24 +0800 2013","0","1","0","1",
"3482087374","3482087374","bobosmi界","bobosmi界","43","6","湖南 岳阳",NULL,,"638945609",NULL,"638945609","f","402","49","1919","1851","0","Tue Jun 25 15:04:25 +0800 2013","0","1","0","1",
"3482088973","3482088973","LLLLLQX卫","LLLLLQX卫","43","6","湖南 岳阳",NULL,,"633267852",NULL,"633267852","f","281","39","1922","2416","0","Tue Jun 25 15:21:29 +0800 2013","0","1","0","1",
"3482089002","3482089002","kelly_z壮","kelly_z壮","43","6","湖南 岳阳",NULL,,"637034502",NULL,"637034502","f","418","40","1860","3520","0","Tue Jun 25 15:21:43 +0800 2013","0","1","0","1",
"3482090900","3482090900","腹黑的婷哥仔茗","腹黑的婷哥仔茗","43","6","湖南 岳阳",NULL,,"635913454",NULL,"635913454","f","404","37","1855","5389","0","Tue Jun 25 15:40:28 +0800 2013","0","1","0","1",
"3482091255","3482091255","诠释那属于我地春天介","诠释那属于我地春天介","43","6","湖南 岳阳",NULL,,"632987898",NULL,"632987898","m","437","38","1279","4300","0","Tue Jun 25 15:44:10 +0800 2013","0","1","0","1",
"3482094792","3482094792","黑龙大哥心","黑龙大哥心","43","6","湖南 岳阳",NULL,,"639678040",NULL,"639678040","f","411","37","1832","2214","0","Tue Jun 25 16:18:12 +0800 2013","0","1","0","1",
"3482094793","3482094793","张带鱼蓓","张带鱼蓓","43","6","湖南 岳阳",NULL,,"601290585",NULL,"601290585","f","231","37","1682","5356","0","Tue Jun 25 16:18:12 +0800 2013","0","1","0","1",
"3482112370","3482112370","飘佩D喵啊珐","飘佩D喵啊珐","43","6","湖南 岳阳",NULL,,"639134546",NULL,"639134546","f","439","40","1879","1960","0","Tue Jun 25 19:27:59 +0800 2013","0","1","0","1",
"3484854564","3484854564","joy6969衷","joy6969衷","43","6","湖南 岳阳",NULL,,"639157789",NULL,"639157789","f","243","36","1833","3098","0","Tue Jun 25 20:02:28 +0800 2013","0","1","0","1",
"3484855093","3484855093","lukamini娅","lukamini娅","43","6","湖南 岳阳",NULL,,"634405673",NULL,"634405673","f","424","37","1866","2262","0","Tue Jun 25 20:09:21 +0800 2013","0","1","0","1",
"3484869452","3484869452","VICTORIAYOO","VICTORIAYOO","31","5","上海 长宁区","有方向飛行。",,"AgynessPPY","AgynessPPY",NULL,"f","43","15","28","1","13","Tue Jun 25 23:09:29 +0800 2013","0","1","0","0",
"3484930085","3484930085","黑狗首脑MastaBrain进","黑狗首脑MastaBrain进","45","1000","广西",NULL,,"637012847",NULL,"637012847","f","451","44","1876","2939","0","Wed Jun 26 19:23:49 +0800 2013","0","1","0","1",
"3490687712","3490687712","难得想恋爱豪","难得想恋爱豪","43","6","湖南 岳阳",NULL,,"634529708",NULL,"634529708","f","436","36","1885","3906","0","Wed Jun 26 19:23:50 +0800 2013","0","1","0","1",
"3490690287","3490690287","小狐狸未成精斐","小狐狸未成精斐","43","6","湖南 岳阳",NULL,,"639345137",NULL,"639345137","f","454","54","1927","2491","0","Wed Jun 26 19:57:16 +0800 2013","0","1","0","1",
"3494737430","3494737430","淑共3","淑共3","23","8","黑龙江 佳木斯",NULL,,"609034582",NULL,"609034582","f","389","38","1744","3184","0","Mon Jul 01 07:12:37 +0800 2013","0","1","0","1",
"3494737747","3494737747","飘辉2","飘辉2","22","3","吉林 四平",NULL,,"606784507",NULL,"606784507","f","282","111","1283","2790","0","Mon Jul 01 07:21:25 +0800 2013","0","1","0","1",
"3494737755","3494737755","予锐2","予锐2","13","6","河北 保定",NULL,,"601293287",NULL,"601293287","f","444","106","505","2483","0","Mon Jul 01 07:21:30 +0800 2013","0","1","0","1",
"3494737757","3494737757","茗家4","茗家4","35","4","福建 三明",NULL,,"602837123",NULL,"602837123","f","470","107","485","2691","0","Mon Jul 01 07:21:30 +0800 2013","0","1","0","1",
"3494737774","3494737774","键蔓0","键蔓0","23","11","黑龙江 黑河",NULL,,"607056791",NULL,"607056791","f","425","38","156","3030","0","Mon Jul 01 07:21:59 +0800 2013","0","1","0","1",
"3494738101","3494738101","贤道6","贤道6","62","1","甘肃 兰州",NULL,,"601293874",NULL,"601293874","f","419","52","166","3380","0","Mon Jul 01 07:31:43 +0800 2013","0","1","0","1",
"3494738460","3494738460","灶菁0","灶菁0","13","1","河北 石家庄",NULL,,"608001225",NULL,"608001225","f","265","80","1279","2113","0","Mon Jul 01 07:40:49 +0800 2013","0","1","0","1",
"3494738461","3494738461","努新1","努新1","42","12","湖北 咸宁",NULL,,"602767871",NULL,"602767871","f","402","55","437","4085","0","Mon Jul 01 07:40:50 +0800 2013","0","1","0","1",
"3494738472","3494738472","艾时1","艾时1","23","3","黑龙江 鸡西",NULL,,"601253465",NULL,"601253465","f","426","85","772","2420","0","Mon Jul 01 07:40:53 +0800 2013","0","1","0","1",
"3494738485","3494738485","勇蔓6","勇蔓6","15","1","内蒙古 呼和浩特",NULL,,"602577897",NULL,"602577897","f","391","80","1290","2082","0","Mon Jul 01 07:41:19 +0800 2013","0","1","0","1",
"3494738902","3494738902","茂约8","茂约8","45","4","广西 梧州",NULL,,"607571238",NULL,"607571238","f","221","48","186","3720","0","Mon Jul 01 07:51:12 +0800 2013","0","1","0","1",
"3494739333","3494739333","河上5","河上5","11","5","北京 朝阳区",NULL,,"602201249",NULL,"602201249","f","427","87","188","4229","0","Mon Jul 01 08:00:13 +0800 2013","0","1","0","1",
"3494740300","3494740300","涣宝4","涣宝4","32","7","江苏 连云港",NULL,,"609634596",NULL,"609634596","f","431","39","291","2303","0","Mon Jul 01 08:21:04 +0800 2013","0","1","0","1",
"3494742851","3494742851","彤思4","彤思4","13","1","河北 石家庄",NULL,,"601756012",NULL,"601756012","f","412","49","1273","3435","0","Mon Jul 01 09:07:07 +0800 2013","0","1","0","1",
"3494742885","3494742885","舒邦7","舒邦7","34","14","安徽 巢湖",NULL,,"603452853",NULL,"603452853","f","239","43","1931","5796","0","Mon Jul 01 09:07:34 +0800 2013","0","1","0","1",
"3494743615","3494743615","永好5","永好5","43","6","湖南 岳阳",NULL,,"604778943",NULL,"604778943","f","367","38","405","2494","0","Mon Jul 01 09:19:09 +0800 2013","0","1","0","1",
