userid,idstr,screen_name,name,province,city,location,description,url,profile_url,user_domain,weihao,gender,followers_count,bi_followers_count,friends_count,statuses_count,favourites_count,ucreate_at,allow_all_act_msg,geo_enabled,verified,allow_all_comment,verified_reason,credibility
101707,101707,xingxing,xingxing,11,8,北京 海淀区,我是“路痴”,http://blog.sina.com.cn/u/101707,810117999,uc101707,810117999.0,m,4598,420,1460,21293,107,Wed Sep 02 10:17:29 +0800 2009,0,0,0,1,,0
1000217363,1000217363,竹贤书生伍子文,竹贤书生伍子文,100,1000,其他,冷眼观尘世。兀自一笑解千愁。,,u/1000217363,,,m,69,19,197,548,1,Sat Dec 07 06:55:11 +0800 2013,0,1,0,1,,3
1000964583,1000964583,小捞仔1000964583,小捞仔1000964583,11,1,北京 东城区,只有想不到的，没有做不到的,,u/1000964583,,,f,60,48,78,44,0,Wed Feb 02 10:30:14 +0800 2011,0,1,0,1,,3
1005063507,1005063507,微微有你服装店,微微有你服装店,43,11,湖南 永州,,,u/1005063507,,,f,16,0,94,5,0,Wed Nov 09 10:54:48 +0800 2011,0,1,0,1,,3
1009951975,1009951975,木浮生O,木浮生O,100,1000,其他,,,u/1009951975,,,f,38,7,204,92,9,Thu Mar 06 19:54:14 +0800 2014,0,1,0,1,,3
1014225603,1014225603,小石油河北霸州卓晓林,小石油河北霸州卓晓林,100,1000,其他,,,u/1014225603,,,m,33,2,39,33,26,Mon Jan 02 23:15:46 +0800 2012,0,1,0,1,,3
1027573412,1027573412,胡志勇kevin,胡志勇kevin,11,5,北京 朝阳区,美国恩恩月子中心，赴美生子，办理美国签证等服务，提供赴美生子流程、医院医生费用报价等一条龙VIP服务，美国☎️+16264638040 微信号：usenen,http://blog.sina.com.cn/xiaodouzi,kevin426,kevin426,,m,11864,328,380,2008,5,Mon Oct 12 09:42:50 +0800 2009,0,1,0,1,,1
1032238080,1032238080,六琴_lqhl,六琴_lqhl,81,15,香港 沙田区,生命太宝贵，不能任凭命运支配,,lqhl,lqhl,,m,378,145,501,2739,8,Fri Feb 12 00:05:24 +0800 2010,0,1,0,1,,1
1040552525,1040552525,Andy-_-Yeung,Andy-_-Yeung,44,3,广东 深圳,民主 自由 平等,,u/1040552525,,,m,1230,493,2401,34772,98,Tue Jun 21 21:16:42 +0800 2011,0,1,0,1,,2
1042026447,1042026447,经纬张颖,经纬张颖,11,1000,北京,经纬中国创始人；博纳影业；分众传媒；新浪乐居；中关村顾委会；一头特立独行的猪；人冲傻孤僻一根筋；谢免论坛聚会采访。,,wiharperzhangying,wiharperzhangying,,m,7841043,1187,1328,5845,5164,Tue Dec 01 12:58:21 +0800 2009,0,0,1,1,经纬中国创始管理合伙人,0
1047885357,1047885357,zmdcxd,zmdcxd,41,17,河南 驻马店,抱住紫砂壶喝着所泡茶，看着盆景把玩着玉件，再来张照片，人生足也。,http://blog.sina.com.cn/zmdcxd,u/1047885357,,,m,2254,1189,1854,33010,387,Wed Apr 27 21:17:03 +0800 2011,0,1,0,1,,2
1052447595,1052447595,一氧化二氮,一氧化二氮,31,9,上海 虹口区,崇洋狗,http://user.qzone.qq.com/871556019,sunkaiyu,sunkaiyu,,m,130,24,118,400,95,Fri May 07 02:19:29 +0800 2010,0,1,0,1,,2
1059180522,1059180522,xzybds0533,xzybds0533,37,3,山东 淄博,卒然临之而不惊 无故加之而不怒,,u/1059180522,,,m,49,3,60,620,13,Thu Aug 15 06:57:26 +0800 2013,0,1,0,0,,3
1067424565,1067424565,足球新闻翻译官,足球新闻翻译官,34,15,安徽 六安,发布原网足球新闻，主要关注英超和西甲，亚冠。中立态度，不偏向任何主队。,,u/1067424565,,,m,650,17,20,1486,7,Thu Jan 06 14:27:33 +0800 2011,0,1,0,1,,1
1080607392,1080607392,zzm0565,zzm0565,31,1,上海 黄浦区,穷忙的80后！！！,http://blog.sina.com.cn/u/1080607392,316700063,zzm0565,316700063.0,m,3616,1734,1939,32020,93,Wed Oct 07 10:40:06 +0800 2009,0,1,0,1,,1
1084510274,1084510274,迷死特_高,迷死特_高,51,1,四川 成都,生活如此烦人，生活如此美好,http://blog.sina.com.cn/gyj5519,u/1084510274,,,m,647,152,415,502,45,Thu Aug 19 01:09:32 +0800 2010,0,1,0,0,,2
1088349134,1088349134,维扬一蔡,维扬一蔡,32,10,江苏 扬州,在边缘处思考,,u/1088349134,,,m,106,24,142,2945,25,Wed May 25 00:16:39 +0800 2011,0,0,0,1,,2
1096772520,1096772520,MelvizeN一kop15,MelvizeN一kop15,11,5,北京 朝阳区,YNWA,http://blog.sina.com.cn/kop15,kop15,kop15,,m,615,112,253,5280,11,Mon Nov 23 23:51:50 +0800 2009,0,1,0,1,,1
1097871692,1097871692,闷骚秃子,闷骚秃子,61,1,陕西 西安,,,u/1097871692,,,m,73,6,63,1512,19,Tue Mar 01 21:28:06 +0800 2011,0,1,0,1,,3
1100012967,1100012967,CocaCola吴鑫泉,CocaCola吴鑫泉,34,15,安徽 六安,,,u/1100012967,,,m,104,43,364,554,3,Sun Jan 01 12:48:40 +0800 2012,0,1,0,1,,2
1104644487,1104644487,可乐小眼陆,可乐小眼陆,31,1000,上海,,,u/1104644487,,,m,330,70,143,2553,12,Tue Nov 02 20:28:54 +0800 2010,0,1,0,1,,2
1111681197,1111681197,来去之间,来去之间,11,8,北京 海淀区,三不代表：本帐号发言，一不代表大号，二不代表部门，三不代表公司~~如有误导，概不负责,,wflanker,wflanker,,m,129441,882,2238,37532,4026,Fri Aug 28 16:34:05 +0800 2009,0,1,1,1,移动互联网分析师,0
1119012220,1119012220,ZCH1133,ZCH1133,11,6,北京 丰台区,简单生活,,u/1119012220,,,f,5,0,104,223,266,Thu Dec 12 21:26:44 +0800 2013,0,1,0,1,,2
1140973143,1140973143,喝咖啡的瓦力,喝咖啡的瓦力,100,1000,其他,,,516998678,chenrongfeng,516998678.0,m,404,53,315,0,67,Wed Sep 23 20:39:45 +0800 2009,0,1,0,1,,2
1158506801,1158506801,只好丹青,只好丹青,22,1,吉林 长春,,,u/1158506801,,,m,115,41,158,831,7,Tue Jun 01 17:11:42 +0800 2010,0,1,0,1,,2
1158887162,1158887162,兜兜哥9926,兜兜哥9926,11,1000,北京,老婆和儿子、是我一生的幸福。我爱你们！,,u/1158887162,,,m,70,17,90,263,3,Mon Apr 18 22:01:07 +0800 2011,0,1,0,0,,2
1165217343,1165217343,君主兰,君主兰,32,6,江苏 南通,人生也就20000多天的事情，何必太过也！,http://blog.sina.com.cn/wxd65,wxd65,wxd65,,m,103,12,91,786,2,Wed Dec 09 10:54:13 +0800 2009,0,1,0,1,,2
1184530413,1184530413,依然曼联超,依然曼联超,21,1,辽宁 沈阳,法,,zc0313,zc0313,,m,140,61,196,23,49,Sat May 08 18:38:06 +0800 2010,0,1,0,1,,3
1214138607,1214138607,山水幽燕,山水幽燕,81,3,香港 东区,山河入夢 風雨關心,http://blog.sina.com.cn/shanshuiyouyan,shanshuiyouyan,shanshuiyouyan,,m,5658,208,704,22344,1580,Thu Feb 04 15:10:54 +0800 2010,1,0,1,0, 阳光时务有限公司  副社长,1
1216283197,1216283197,一团浆糊z,一团浆糊z,50,1,重庆 万州区,,,u/1216283197,,,m,38,1,43,490,119,Thu Aug 25 06:58:18 +0800 2011,1,1,0,1,,3
1216881855,1216881855,我不折花-花亦摧,我不折花-花亦摧,44,3,广东 深圳,Dreaming,,u/1216881855,,,m,72,3,156,807,1948,Tue Apr 06 21:12:43 +0800 2010,0,1,0,1,,2
1217561964,1217561964,santosvalen井1170膝盖中箭,santosvalen井1170膝盖中箭,11,8,北京 海淀区,哟！,,santosvalen,santosvalen,,m,130,18,335,1544,27,Wed Jan 20 16:13:45 +0800 2010,0,1,0,1,,2
1218274631,1218274631,winsty,winsty,81,14,香港 西贡区,"HKUST CSE PhD, Computer Vision and Machine Learning",http://winsty.net,u/1218274631,,,m,3220,164,251,1454,0,Wed Mar 17 13:20:50 +0800 2010,0,1,0,1,,1
1226789422,1226789422,麦八四,麦八四,11,8,北京 海淀区,未完待续,,u/1226789422,,,m,82,23,99,156,80,Sun Apr 22 20:08:24 +0800 2012,0,1,0,1,,2
1227566303,1227566303,张村长你咋来了,张村长你咋来了,37,11,山东 日照,一个纯粹的人，一个脱离了高级趣味的人，一个常正的人。,http://blog.sina.com.cn/highwaysun,highwaysun,highwaysun,,m,1818,162,194,2205,0,Sat Feb 06 08:26:28 +0800 2010,0,1,1,1,"日照安茂汽车销售服务有限公司 行政经理
",1
1229735610,1229735610,一介草民陈杰,一介草民陈杰,53,1,云南 昆明,时务为先，善省善施。等、忍、稳、狠、隐，年年有余！,,u/1229735610,,,m,496,246,1182,4450,35,Mon Nov 28 13:52:18 +0800 2011,0,1,0,1,,2
1230609217,1230609217,志团19,志团19,45,9,广西 玉林,在城市中奔波，笑看世间百态； 在奔波中偶遇，品味人生苦乐！,http://blog.sina.com.cn/t1230609217,tuan19,tuan19,,m,696,61,253,2833,111,Tue Feb 23 15:02:43 +0800 2010,0,1,0,1,,2
1231728682,1231728682,李加乘,李加乘,45,3,广西 桂林,你觉得我捉摸不透的时候，那是因为我并不想让你了解我。,,bossljc,bossljc,,m,1115,255,294,2067,0,Sun Jan 31 01:26:18 +0800 2010,0,1,0,0,,3
1235454572,1235454572,南止,南止,53,1,云南 昆明,,,u/1235454572,,,m,50,14,59,255,37,Sat Jan 08 14:28:47 +0800 2011,0,1,0,1,,2
1236548282,1236548282,普罗旺斯de薰衣草,普罗旺斯de薰衣草,12,4,天津 南开区,曾经执此一念，已是幸福。,,al2007,al2007,,f,846,40,122,3893,453,Sat Oct 24 12:45:39 +0800 2009,0,1,0,0,,2
1238200692,1238200692,达文汐,达文汐,44,1,广东 广州,道不同，不相为谋,,u/1238200692,,,m,104,1,424,1358,7,Thu Aug 04 21:29:13 +0800 2011,0,1,0,1,,2
1240701945,1240701945,Bluetracks,Bluetracks,400,1,海外 美国,,,u/1240701945,,,m,363,136,534,714,22,Sun May 16 11:16:43 +0800 2010,0,1,0,1,,2
1240989305,1240989305,THB-HEU,THB-HEU,23,1,黑龙江 哈尔滨,,http://blog.sina.com.cn/u/1240989305,u/1240989305,,,m,687,115,321,702,2028,Fri Oct 02 15:18:22 +0800 2009,1,0,0,1,,1
1245996447,1245996447,雨夜胭脂,雨夜胭脂,13,1,河北 石家庄,知道生活是怎么样的人,,u/1245996447,,,m,48,1,97,220,0,Sun Dec 13 12:24:25 +0800 2009,0,1,0,1,,3
1247403005,1247403005,寄往冬天,寄往冬天,42,10,湖北 荆州,拥挤人群里，我遗失一颗纽扣。,,u/1247403005,,,m,220,106,193,159,451,Wed May 18 16:21:46 +0800 2011,0,1,0,1,,2
1253076711,1253076711,lanbaigongda,lanbaigongda,33,1,浙江 杭州,阿根廷的蓝白色,http://blog.sina.com.cn/lanbaigongda,lanbaigongda,lanbaigongda,,m,801,174,742,6016,1862,Wed Oct 21 10:19:05 +0800 2009,0,0,0,1,,2
1266859923,1266859923,一夜的温柔z,一夜的温柔z,21,6,辽宁 丹东,,,u/1266859923,,,f,7,3,71,50,0,Wed Aug 14 23:02:24 +0800 2013,0,1,0,1,,3
1270761610,1270761610,Super--Cai,Super--Cai,12,2,天津 河东区,,,u/1270761610,,,m,79,26,622,217,44,Thu Feb 25 17:44:37 +0800 2010,0,1,0,0,,2
1274418802,1274418802,Borman_Sou,Borman_Sou,45,22,广西 柳州,七月流火，八月未央，九月授衣。,http://blog.sina.com.cn/shendaihemi,superism,superism,,m,6989,440,647,28735,86,Sun Apr 04 19:15:27 +0800 2010,0,1,1,1,熏视传媒广告部文案策划,1
1277316772,1277316772,我喜欢Z是寂静的,我喜欢Z是寂静的,42,1,湖北 武汉,人必须先说很多话，然后保持静默。——冯友兰《中国哲学简史》,http://blog.sina.com.cn/liyufachun,u/1277316772,,,m,165,63,425,1187,178,Tue Nov 17 21:41:25 +0800 2009,0,1,0,0,,2
1285142243,1285142243,四叶海星,四叶海星,44,51,广东 潮州,播种幸福的陌生人。。,,likestarfish,likestarfish,,m,275,66,291,7766,5,Sat May 15 22:31:23 +0800 2010,0,1,0,0,,2
1285605287,1285605287,AlanBusinessReview,AlanBusinessReview,11,8,北京 海淀区,读书笔记,,u/1285605287,,,m,748,49,209,3609,131,Fri Mar 04 10:00:54 +0800 2011,1,0,0,1,,2
1287933613,1287933613,乐乐小鬼花园,乐乐小鬼花园,32,5,江苏 苏州,与家人心与心的联结，是我最大的幸福。,,u/1287933613,,,f,134,11,153,1061,416,Sat Mar 05 18:14:13 +0800 2011,0,1,0,1,,2
1294682787,1294682787,JaveJun,JaveJun,51,19,四川 巴中,,,u/1294682787,,,m,41,13,64,880,4,Mon Feb 07 23:33:48 +0800 2011,0,0,0,0,,2
1296538651,1296538651,一牛板筋,一牛板筋,61,1,陕西 西安,七八个星天外，两三点雨山前....,http://blog.sina.com.cn/houhui2009,u/1296538651,,,m,154,53,158,1568,11,Mon Dec 21 22:57:28 +0800 2009,0,1,0,1,,2
1301236225,1301236225,变形金刚0823,变形金刚0823,31,9,上海 虹口区,,,u/1301236225,,,m,65,7,370,3000,4,Wed Aug 17 16:03:42 +0800 2011,0,1,0,1,,3
1301427532,1301427532,贾文泉,贾文泉,37,16,山东 滨州,平心而论吧,http://blog.sina.com.cn/jiawq,jiawenquan,jiawenquan,,m,755,9,175,2770,20,Tue Nov 03 00:14:04 +0800 2009,0,1,0,1,,3
1302954162,1302954162,盛仓丰,盛仓丰,13,2,河北 唐山,,,u/1302954162,,,m,36,22,749,49,0,Mon Nov 21 17:16:58 +0800 2011,0,0,0,1,,3
1303204717,1303204717,D调的水果栋,D调的水果栋,33,3,浙江 温州,没有最好，只有更好。,,u/1303204717,,,m,60,17,37,653,9,Sat Dec 25 15:14:47 +0800 2010,0,0,0,0,,3
1303865442,1303865442,艾山2008,艾山2008,61,1,陕西 西安,一个爱到处游荡的人，无论是现实世界还是虚拟世界。,,u/1303865442,,,m,153,38,70,2059,11,Tue Jan 19 00:24:12 +0800 2010,0,1,0,1,,2
1305700897,1305700897,TongJi_ZYF,TongJi_ZYF,31,1,上海 黄浦区,同济大学本科生，光明中学校友,,u/1305700897,,,m,200,54,450,629,0,Mon Oct 17 21:45:30 +0800 2011,0,1,1,1,上海新东方学校 校园顾问杨浦区域主管,2
1310209891,1310209891,z__y莊,z__y莊,35,1,福建 福州,很随意，顺其自然！,http://blog.sina.com.cn/guanyu1314520,zhuangguanyu,zhuangguanyu,,m,528,237,532,43,28,Tue Jan 26 13:18:17 +0800 2010,0,1,0,1,,2
1313986104,1313986104,雲樵主人,雲樵主人,15,1,内蒙古 呼和浩特,積書滿架，冥然兀坐。三五之夜，明月半墻，桂影斑駁，風移影動，珊珊可愛。,http://blog.sina.com.cn/yunqiaozhuren,u/1313986104,,,m,4255,417,995,30720,1415,Tue Sep 21 21:26:10 +0800 2010,0,1,1,0,内蒙古师范大学文学院教授，学者,1
1321728143,1321728143,睡在时光的羽毛上,睡在时光的羽毛上,23,1,黑龙江 哈尔滨,像是曾经就认识一般，只是等到今日才相遇。,,u/1321728143,,,f,2040,58,325,424,1651,Sun May 02 19:49:03 +0800 2010,0,1,1,1,  哈尔滨西美瑜伽肚皮舞学院  瑜伽老师,2
1326410461,1326410461,瞭望东方周刊,瞭望东方周刊,31,4,上海 徐汇区,新华通讯社主管大型政经类杂志。,http://www.lwdf.cn,lwdfzk,lwdfzk,,m,2457157,267,329,21173,9,Thu Jan 27 14:55:10 +0800 2011,1,1,1,1,瞭望东方周刊,0
1340203055,1340203055,舜尧2006,舜尧2006,31,13,上海 宝山区,等待司徒复出，火力全开！,,u/1340203055,,,m,638,287,365,16447,2060,Mon Jul 16 11:08:50 +0800 2012,0,1,0,1,,1
1340709665,1340709665,Pan攀派,Pan攀派,50,24,重庆 铜梁县,浮云 一朵朵颐～,,gp1991,gp1991,,f,140,34,104,695,114,Sat Feb 05 18:58:17 +0800 2011,0,1,0,0,,1
1341902602,1341902602,搜达足球,搜达足球,11,8,北京 海淀区,搜达足球——足球数据专家，致力于提供全面、准确、深度、个性化的足球资讯服务。搜达足球是英国著名体育数据公司OPTA在中国的独家战略合作伙伴。,http://blog.sina.com.cn/sodasoccer,sodasoccer,sodasoccer,,m,893118,1590,2016,71050,755,Fri Aug 28 16:14:21 +0800 2009,0,1,1,1,最专业的足球数据网站搜达足球官方微博,0
1346395150,1346395150,greatabrother,greatabrother,33,6,浙江 绍兴,贯彻党中央的一切指令与号召，努力学习“三个代表”与“科学发展观”中,http://blog.sina.com.cn/greatbrother,greatbrother,greatbrother,,m,322,61,600,3118,12,Wed Nov 25 19:49:22 +0800 2009,0,1,0,1,,2
1350075560,1350075560,-李迪文,-李迪文,43,5,湖南 邵阳,这      就     是     生     活，有喜    有悲。,,dowhatyoushoulddo,dowhatyoushoulddo,,m,853,60,207,2191,35,Fri Oct 21 23:06:52 +0800 2011,1,1,0,1,,1
1351996925,1351996925,幸运为了明天_71233,幸运为了明天_71233,31,3,上海 卢湾区,,,u/1351996925,,,m,25,0,197,16,0,Tue Apr 02 00:17:48 +0800 2013,0,1,0,1,,3
1352912383,1352912383,叨叨少年,叨叨少年,32,6,江苏 南通,Love & Peace...,http://blog.sina.com.cn/yishuihan106,312460007,yishuihan106,312460007.0,f,721,38,488,9730,3168,Sun Oct 04 20:27:55 +0800 2009,0,1,0,0,,2
1400249775,1400249775,千山我独行999,千山我独行999,37,1,山东 济南,天生爱自由,,u/1400249775,,,m,752,138,414,14468,12,Wed Apr 21 09:39:15 +0800 2010,0,0,0,0,,2
1400361092,1400361092,晕倒的大熊,晕倒的大熊,21,1,辽宁 沈阳,,,u/1400361092,,,m,106,2,54,375,2,Wed Sep 14 15:16:46 +0800 2011,0,1,0,1,,3
1400608095,1400608095,永文,永文,31,6,上海 静安区,当代最伟大思想家：） 将将之星战略阁主持  东亚病夫 非正常人类研究中心主任：）,,shiyongwen,shiyongwen,,m,1234,135,1365,78624,5821,Thu Aug 27 17:24:32 +0800 2009,0,1,0,1,,2
1403119555,1403119555,杨国营,杨国营,11,14,北京 昌平区,信义利！行善得福！期货客。,http://blog.sina.com.cn/yangguoying2081,yangguoying2081,yangguoying2081,,m,3672,426,828,17755,709,Mon Feb 01 19:29:50 +0800 2010,1,1,0,1,,1
1406525583,1406525583,上帝在倾听,上帝在倾听,44,3,广东 深圳,结识新朋友，不忘老朋友,http://blog.sina.com.cn/samuelyy,samuelyy,samuelyy,,m,656,108,168,4703,63,Wed Mar 24 15:28:47 +0800 2010,0,0,0,0,,2
1413143133,1413143133,幺幺囡囡,幺幺囡囡,31,3,上海 卢湾区,额弥陀佛，菩萨保佑。,http://blog.sina.com.cn/rednail,81626405,yaoyao529,81626405.0,f,1194,387,900,8031,45,Wed Mar 02 07:22:40 +0800 2011,0,1,0,0,,2
1414304481,1414304481,会跳舞的蓝色热带鱼,会跳舞的蓝色热带鱼,50,6,重庆 沙坪坝区,用所有的寂寞时光给自己鼓掌，自由是不能代替的远方。,,u/1414304481,,,f,54,8,62,3709,11335,Sat Jul 23 22:59:28 +0800 2011,0,1,0,1,,2
1414860877,1414860877,无名的向日葵,无名的向日葵,11,1000,北京,laodaye.taobao.com,,u/1414860877,,,m,277,131,424,2540,175,Fri Jan 28 14:56:00 +0800 2011,0,0,0,0,,2
1416828450,1416828450,Nirvjourney,Nirvjourney,400,32,海外 丹麦,我看见就留心思想，我看着就领了训诲。,http://blog.sina.com.cn/u/1416828450,526756795,russell1983,526756795.0,f,813,78,149,2808,243,Mon Sep 26 22:41:54 +0800 2011,0,0,0,0,,2
1420941105,1420941105,麻球麻团麻圆圆inter,麻球麻团麻圆圆inter,42,1,湖北 武汉,?一切以增肌减脂为准则?,,micropoison,micropoison,,m,622,309,472,1288,655,Sun Jul 04 20:55:16 +0800 2010,0,1,1,1,足球评论员,1
1423843555,1423843555,-Andywang-,-Andywang-,35,1000,福建,乐观少奔波！,http://blog.sina.com.cn/u/1423843555,12923924,wymjn,12923924.0,m,695,81,115,1016,93,Sun Apr 04 22:56:41 +0800 2010,0,1,0,1,,1
1425551925,1425551925,幽靈小貓時尚,幽靈小貓時尚,43,1,湖南 长沙,,http://blog.sina.com.cn/darlin1,u/1425551925,,,f,30,5,55,129,4,Wed Jul 28 11:49:47 +0800 2010,0,1,0,1,,3
1427259743,1427259743,南有乔林,南有乔林,32,2,江苏 无锡,,,u/1427259743,,,m,31,2,73,77,95,Mon Jul 04 12:47:04 +0800 2011,0,1,0,0,,2
1431843557,1431843557,很奋灰灰,很奋灰灰,51,3,四川 自贡,早睡早起身体好！,,u/1431843557,,,f,158,14,48,1018,1,Thu Jan 06 13:46:04 +0800 2011,0,1,0,0,,2
1440680183,1440680183,眠山车神王Sir,眠山车神王Sir,400,1000,海外,❤️LoLo❤️,http://blog.sina.com.cn/sevenmonday,u/1440680183,,,m,200,89,104,291,9,Sun Jan 09 15:49:56 +0800 2011,0,1,0,1,,2
1444225291,1444225291,巩宏斌营养师,巩宏斌营养师,11,5,北京 朝阳区,CCTV、BTV营养嘉宾；中央人民广播电台直播营养嘉宾；多家纸媒特约撰稿人！媒体采访、商务合作请加Q1067296981,http://wuweisp.blog.sohu.com/,531238967,trtang,531238967.0,m,72764,587,808,1689,9,Fri Jan 15 09:30:54 +0800 2010,1,1,1,1,全食优选创始人兼CEO   健康中国2012优秀营养师,0
1448171993,1448171993,琪琪龙2010,琪琪龙2010,37,2,山东 青岛,,,u/1448171993,,,m,48,10,74,99,4,Sun Dec 26 11:35:17 +0800 2010,0,1,0,1,,3
1449581034,1449581034,舒服自由人,舒服自由人,100,1000,其他,,,u/1449581034,,,m,1874,171,285,20031,105,Fri Dec 11 16:03:03 +0800 2009,1,0,0,1,,3
1454725382,1454725382,胡作非之微,胡作非之微,43,1,湖南 长沙,,,u/1454725382,,,m,48,2,43,293,1,Fri Oct 07 21:49:54 +0800 2011,1,1,0,1,,3
1456756000,1456756000,撒哈拉的骆驼2008,撒哈拉的骆驼2008,33,1,浙江 杭州,个人喜好当代艺术，近现代字画。主营艺术品投资及其他融资抵押贷款！,,u/1456756000,,,m,456,135,295,153,18,Tue Nov 16 15:58:24 +0800 2010,0,1,0,1,,2
1457941545,1457941545,囗囗囗口,囗囗囗口,33,1,浙江 杭州,,,123s56,123s56,,m,117,37,75,917,2,Wed Aug 10 11:26:05 +0800 2011,0,1,0,1,,2
1461292977,1461292977,schweinyu,schweinyu,400,16,海外 其他,"Four legs good, two legs bad.",http://twitter.com/schweinyu,schweinyu,schweinyu,,m,684,25,209,1770,35,Mon Dec 14 08:00:58 +0800 2009,0,1,0,0,,2
1464881564,1464881564,Bitstan,Bitstan,11,8,北京 海淀区,-- www.zhihuihao.net --,,zhihui1983,zhihui1983,,m,369,140,227,938,34,Tue Jan 11 07:10:21 +0800 2011,0,1,0,0,,2
1500268150,1500268150,萧宇直,萧宇直,37,6,山东 烟台,发掘需求而非劳动创造价值，创造选择权而非坚持导向胜利。,,u/1500268150,,,m,293,89,357,902,5,Tue Jan 19 07:50:27 +0800 2010,0,1,0,1,,2
1507897013,1507897013,outwoman,outwoman,100,1000,其他,春风扶醉,,outwoman,outwoman,,f,1596,152,291,707,480,Tue Sep 29 22:26:23 +0800 2009,1,0,0,1,,1
