"cid","sid","userid","reply2Id","mid_num","idstr","ctext","csource","create_at"
"3830911206804478","3830909490452793","5183843565",NULL,"3830911206804478","3830911206804478","好简洁的名字！","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Sun Apr 12 21:04:29 +0800 2015"
"3830911315995192","3830910480407073","5522333136",NULL,"3830911315995192","3830911315995192","斌哥之星","<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>","Sun Apr 12 21:04:55 +0800 2015"
"3830911327739189","3830909490452793","5581979859",NULL,"3830911327739189","3830911327739189","我叫小青 [黑线][黑线]","<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>","Sun Apr 12 21:04:58 +0800 2015"
"3830911365665147","3830908232483281","5585443255",NULL,"3830911365665147","3830911365665147","太难了","<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>","Sun Apr 12 21:05:06 +0800 2015"
"3830911441376452","3830910090298155","2095028025",NULL,"3830911441376452","3830911441376452","波什报销 邓变渣了 韦德老了 ....这种阵容实在说不上好","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Sun Apr 12 21:05:25 +0800 2015"
"3830911483362402","3830910480407073","3622847762",NULL,"3830911483362402","3830911483362402","[赞啊]","<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>","Sun Apr 12 21:05:34 +0800 2015"
"3830911495527772","3830910090298155","5391295125",NULL,"3830911495527772","3830911495527772","完美A.J球鞋，想入手A.J的朋友，来来来！?[围观][围观][围观][太开心]??[喜][花心][干杯]??[礼物][给力][给力][给力]??[心][心][微风][爱你][爱你][礼物][给力][给力]????[心][喜][花心][干杯][音乐][音乐][爱你][给力][给力][给力]?[心][喜][花心]","<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>","Sun Apr 12 21:05:38 +0800 2015"
"3830911512760896","3830910602871577","1305700897",NULL,"3830911512760896","3830911512760896","又是乌索。","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Sun Apr 12 21:05:42 +0800 2015"
"3830911584145307","3830910480407073","1866144737",NULL,"3830911584145307","3830911584145307","有无邓紫鸡 猩猩呀","<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>","Sun Apr 12 21:05:59 +0800 2015"
"3830911617474745","3830910602871577","1734676241",NULL,"3830911617474745","3830911617474745","鲁能的外援能力都不错","<a href=""http://app.weibo.com/t/feed/4ACxed"" rel=""nofollow"">iPad客户端</a>","Sun Apr 12 21:06:06 +0800 2015"
"3830911655632448","3830910090298155","2643603150",NULL,"3830911655632448","3830911655632448","韦德够拼了，而且降薪了，博士顶薪，呵呵","<a href=""http://weibo.com/"" rel=""nofollow"">一加手机</a>","Sun Apr 12 21:06:16 +0800 2015"
"3830911655632610","3830905506684475","5099321392",NULL,"3830911655632610","3830911655632610","说好的转播中超，怎么逮住冰球播个不停？小编是从哪个渠道看的直播？？？","<a href=""http://app.weibo.com/t/feed/3jFR1O"" rel=""nofollow"">中国移动定制终端</a>","Sun Apr 12 21:06:16 +0800 2015"
"3830911777039337","3830909490452793","5517789737",NULL,"3830911777039337","3830911777039337","我小鱼。好听么","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Sun Apr 12 21:06:45 +0800 2015"
"3830911898220995","3830910090298155","3157120612",NULL,"3830911898220995","3830911898220995","更多韦德集锦大图gif 请戳@韦德中文网微博","<a href=""http://app.weibo.com/t/feed/4y9rz1"" rel=""nofollow"">魅族 MX4 Pro</a>","Sun Apr 12 21:07:14 +0800 2015"
"3830911923751989","3830910090298155","2107981952",NULL,"3830911923751989","3830911923751989","主要是波什伤了，要不然不至于季后赛也进不了。","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Sun Apr 12 21:07:20 +0800 2015"
"3830911949331720","3830908232483281","5489870414",NULL,"3830911949331720","3830911949331720","太难了","<a href=""http://app.weibo.com/t/feed/4Vdgl4"" rel=""nofollow"">小米手机4</a>","Sun Apr 12 21:07:26 +0800 2015"
"3830911969946581","3830911798147344","1667590725",NULL,"3830911969946581","3830911969946581","正确","<a href=""http://app.weibo.com/t/feed/3G5oUM"" rel=""nofollow"">iPhone 5s</a>","Sun Apr 12 21:07:31 +0800 2015"
"3830911994437543","3830910480407073","3575109352",NULL,"3830911994437543","3830911994437543","张宇哲好帅","<a href=""http://weibo.com/"" rel=""nofollow"">HTC</a>","Sun Apr 12 21:07:37 +0800 2015"
"3830912023800417","3830906973886677","5581979859",NULL,"3830912023800417","3830912023800417","自我觉得 树洞应该会给人解答一下疑难杂症，安慰一下受伤的人吧","<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>","Sun Apr 12 21:07:44 +0800 2015"
"3830912053929292","3830910480407073","1903649573",NULL,"3830912053929292","3830912053929292","乌克兰议会周四通过法案，禁止纳粹和共产党的标志及其思想，违反者将被处以五到十年有期徒刑。历史学家认为，共产政权曾令几百万乌克兰人失去生命，但最主要的破坏在于对人思想的变异。清除共产标记，是解体共产主义的第一步。此外，国会还通过一项新的立法，公开共产极权镇压的档案","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Sun Apr 12 21:07:51 +0800 2015"
"3830912112848009","3830911798147344","1630355414",NULL,"3830912112848009","3830912112848009","演技太差","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Sun Apr 12 21:08:05 +0800 2015"
"3830912120855429","3830911798147344","1561615905",NULL,"3830912120855429","3830912120855429","假摔！","<a href=""http://app.weibo.com/t/feed/173r1J"" rel=""nofollow"">三星Galaxy NOTE III</a>","Sun Apr 12 21:08:07 +0800 2015"
"3830912196439005","3830911798147344","1067424565",NULL,"3830912196439005","3830912196439005","他要直接硬冲过去就有射门机会了。。。来这么一手真不明智。。。[笑cry][笑cry]","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Sun Apr 12 21:08:25 +0800 2015"
"3830912225837261","3830911798147344","3869245655",NULL,"3830912225837261","3830912225837261","太假了","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Sun Apr 12 21:08:32 +0800 2015"
"3830912322555247","3830910090298155","3629991770",NULL,"3830912322555247","3830912322555247","波什没打 三巨头只剩下韦德在坚持","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Sun Apr 12 21:08:55 +0800 2015"
"3830912347352543","3830910602871577","1630355414",NULL,"3830912347352543","3830912347352543","富力的防守在干嘛？","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Sun Apr 12 21:09:01 +0800 2015"
"3830912687225263","3830911798147344","2283329524",NULL,"3830912687225263","3830912687225263","这水跳得好","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Sun Apr 12 21:10:22 +0800 2015"
"3830912787671049","3830909490452793","2140616130",NULL,"3830912787671049","3830912787671049","我叫小林子","<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>","Sun Apr 12 21:10:45 +0800 2015"
"3830912821501881","3830908232483281","5585486505",NULL,"3830912821501881","3830912821501881","汗...一切谁缘","<a href=""http://app.weibo.com/t/feed/e0WUS"" rel=""nofollow"">微博桌面</a>","Sun Apr 12 21:10:53 +0800 2015"
"3830912909691287","3830911798147344","2808806991",NULL,"3830912909691287","3830912909691287","小农民队死磕土鳖队","<a href=""http://weibo.com/"" rel=""nofollow"">Android</a>","Sun Apr 12 21:11:15 +0800 2015"
"3830912913081762","3830911798147344","1683048503",NULL,"3830912913081762","3830912913081762","判的对","<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>","Sun Apr 12 21:11:15 +0800 2015"
"3830913002078293","3830911798147344","1067424565",NULL,"3830913002078293","3830913002078293","回复@LY氺淸極秀RM:[doge][doge]其实这么一摔还不见得有冲过去搂一脚把握更大。","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Sun Apr 12 21:11:37 +0800 2015"
"3830913114596344","3830905506684475","3299374515",NULL,"3830913114596344","3830913114596344","把球往禁区防守队员手上扔，新技能Get√","<a href=""http://app.weibo.com/t/feed/3CtwXa"" rel=""nofollow"">Pulse微博.Windows</a>","Sun Apr 12 21:12:02 +0800 2015"
"3830913307385515","3830909490452793","2518960023",NULL,"3830913307385515","3830913307385515","纯洁呢","<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>","Sun Apr 12 21:12:50 +0800 2015"
"3830913337506773","3830908568491714","3885372331",NULL,"3830913337506773","3830913337506773","@屌屌屌___屌丝琦","<a href=""http://weibo.com/"" rel=""nofollow"">iPhone 5c</a>","Sun Apr 12 21:12:57 +0800 2015"
"3830913400501128","3830911798147344","1420941105",NULL,"3830913400501128","3830913400501128","假的一笔","<a href=""http://app.weibo.com/t/feed/5yiHuw"" rel=""nofollow"">iPhone 6 Plus</a>","Sun Apr 12 21:13:12 +0800 2015"
"3830913434097241","3830911798147344","5480158663",NULL,"3830913434097241","3830913434097241","好像还真是 欧版球衣 关注@GEEK球衣2号","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Sun Apr 12 21:13:20 +0800 2015"
"3830913442040163","3830905506684475","3913896690",NULL,"3830913442040163","3830913442040163","我恒真是日了狗了，被乌鸦嘴诅咒了，这种手球都会有，不过说真的还是后防线有问题。","<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>","Sun Apr 12 21:13:22 +0800 2015"
"3830913480029478","3830879988246411","1400608095",NULL,"3830913480029478","3830913480029478","[汗][汗][汗]","<a href=""http://app.weibo.com/t/feed/4ACxed"" rel=""nofollow"">iPad客户端</a>","Sun Apr 12 21:13:31 +0800 2015"
"3830913596821241","3830909490452793","3908369649",NULL,"3830913596821241","3830913596821241","白云 .☁","<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>","Sun Apr 12 21:13:59 +0800 2015"
"3830913610006317","3830911798147344","1561615905","3830913002078293","3830913610006317","3830913610006317","回复@足球新闻翻译官:哎呀，比賽，有很多这种情况，明明过去了，非要摔一下骗点！其实不是技术不行，关键是智商！","<a href=""http://app.weibo.com/t/feed/173r1J"" rel=""nofollow"">三星Galaxy NOTE III</a>","Sun Apr 12 21:14:02 +0800 2015"
"3830914004215434","3830879988246411","1780614973",NULL,"3830914004215434","3830914004215434","温州假货太多，跑路的老板麻捞捞，上帝这是给他们color see[偷笑]","<a href=""http://app.weibo.com/t/feed/3o33sO"" rel=""nofollow"">iPhone 6</a>","Sun Apr 12 21:15:35 +0800 2015"
"3830914154883879","3830905506684475","1158887162",NULL,"3830914154883879","3830914154883879","干死狗大","<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>","Sun Apr 12 21:16:12 +0800 2015"
"3830914255899412","3830910090298155","2691928217",NULL,"3830914255899412","3830914255899412","下赛季再来吧","<a href=""http://app.weibo.com/t/feed/3G5oUM"" rel=""nofollow"">iPhone 5s</a>","Sun Apr 12 21:16:36 +0800 2015"
"3830914322823230","3830910090298155","5528825808",NULL,"3830914322823230","3830914322823230","季后赛真心悬了！NBA历史经典@NBA大历史 主页发的真是干货！[喵喵]","<a href=""http://app.weibo.com/t/feed/3G5oUM"" rel=""nofollow"">iPhone 5s</a>","Sun Apr 12 21:16:51 +0800 2015"
"3830914331221504","3830909490452793","5517144596",NULL,"3830914331221504","3830914331221504","我朋友的对象也叫白云[喵喵]","<a href=""http://app.weibo.com/t/feed/99GpJ"" rel=""nofollow"">华为Ascend Mate7</a>","Sun Apr 12 21:16:54 +0800 2015"
"3830914393818847","3830911798147344","3245950435",NULL,"3830914393818847","3830914393818847","太假","<a href=""http://app.weibo.com/t/feed/503Oti"" rel=""nofollow"">魅族 MX4</a>","Sun Apr 12 21:17:09 +0800 2015"
"3830914566121113","3830909490452793","3518410757",NULL,"3830914566121113","3830914566121113","好听，喜欢?","<a href=""http://weibo.com/"" rel=""nofollow"">Android</a>","Sun Apr 12 21:17:50 +0800 2015"
"3830914801013179","3830909490452793","5508520582",NULL,"3830914801013179","3830914801013179","白云和黑土是天生一对！","<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>","Sun Apr 12 21:18:46 +0800 2015"
"3830914821843257","3830910090298155","2082379081",NULL,"3830914821843257","3830914821843257","这阵容可以了吧 先德 韦德 白边 下赛季磨合磨合 博士回来 妥妥的东部前八 胜率逼近5成","<a href=""http://app.weibo.com/t/feed/3o33sO"" rel=""nofollow"">iPhone 6</a>","Sun Apr 12 21:18:51 +0800 2015"
"3830914834427477","3830910480407073","3246827060",NULL,"3830914834427477","3830914834427477","回复@三年22班:周杰伦xing'","<a href=""http://weibo.com/"" rel=""nofollow"">iPhone</a>","Sun Apr 12 21:18:54 +0800 2015"
"3830914872661539","3830909490452793","5497591095",NULL,"3830914872661539","3830914872661539","白云","<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>","Sun Apr 12 21:19:03 +0800 2015"
"3830914952183247","3830910090298155","1732955610",NULL,"3830914952183247","3830914952183247","韦德。。。","<a href=""http://app.weibo.com/t/feed/1GEU4g"" rel=""nofollow"">Smartisan T1</a>","Sun Apr 12 21:19:22 +0800 2015"
"3830914981582237","3830910480407073","2270793057",NULL,"3830914981582237","3830914981582237","回复@魅力猫爱吃鱼:？",NULL,"Sun Apr 12 21:19:28 +0800 2015"
"3830914998107819","3830908232483281","5497591095",NULL,"3830914998107819","3830914998107819","我也觉得爱一个人好难","<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>","Sun Apr 12 21:19:32 +0800 2015"
"3830915098694689","3830910480407073","3246827060","3830914981582237","3830915098694689","3830915098694689","回复@三年22班:打错啦","<a href=""http://weibo.com/"" rel=""nofollow"">iPhone</a>","Sun Apr 12 21:19:57 +0800 2015"
"3830915178686826","3830909490452793","5014394099",NULL,"3830915178686826","3830915178686826","我同学就叫白云","<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>","Sun Apr 12 21:20:16 +0800 2015"
"3830915475797041","3830910480407073","3246827060",NULL,"3830915475797041","3830915475797041","✨","<a href=""http://weibo.com/"" rel=""nofollow"">iPhone</a>","Sun Apr 12 21:21:27 +0800 2015"
"3830915510196851","3830910480407073","5078223401",NULL,"3830915510196851","3830915510196851","李宇春有两颗星，一颗叫Liyuchun，另一颗叫Chrislee","<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>","Sun Apr 12 21:21:35 +0800 2015"
"3830915623308927","3830905506684475","3482953860",NULL,"3830915623308927","3830915623308927","继上周三周四晨推荐足球NBA30红1走3黑、周四夜周五晨推荐足球篮球15红2黑、周五晚周六日推荐足球48红4黑4走、本周一二推荐足球篮球21红2走3黑、周三五晚推荐足球27红4走2黑之后我昨晚推荐足球又是18红2走2黑绝对大赚啊，一切实力说话","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Sun Apr 12 21:22:02 +0800 2015"
"3830915732185518","3830909490452793","5254697352",NULL,"3830915732185518","3830915732185518","在我们这边白云是个地名","<a href=""http://app.weibo.com/t/feed/5PyF87"" rel=""nofollow"">红辣椒智能手机</a>","Sun Apr 12 21:22:27 +0800 2015"
"3830916151149600","3830915321485221","5225360134",NULL,"3830916151149600","3830916151149600","老人也要懂得尊重别人！","<a href=""http://app.weibo.com/t/feed/2zq2by"" rel=""nofollow"">荣耀3C 4G版</a>","Sun Apr 12 21:24:08 +0800 2015"
"3830916189376913","3830915321485221","5536384820",NULL,"3830916189376913","3830916189376913","有些老人就是倚老卖老","<a href=""http://app.weibo.com/t/feed/63af84"" rel=""nofollow"">vivo智能手机</a>","Sun Apr 12 21:24:17 +0800 2015"
"3830916403624000","3830909490452793","5578811513",NULL,"3830916403624000","3830916403624000","我叫蓝天?","<a href=""http://app.weibo.com/t/feed/qsbvs"" rel=""nofollow"">手机微博触屏版</a>","Sun Apr 12 21:25:08 +0800 2015"
"3830916415418172","3830910090298155","2282428531",NULL,"3830916415418172","3830916415418172","应该很悬了。回去好好休养明年杀回来","<a href=""http://app.weibo.com/t/feed/4ACxed"" rel=""nofollow"">iPad客户端</a>","Sun Apr 12 21:25:10 +0800 2015"
"3830916474747593","3830910480407073","5138534591",NULL,"3830916474747593","3830916474747593","保护伞下的厦门内林村华伦印染是污染大户，及以华伦丁总经理及其家人领导组织的高科技的黑恶势力团伙贪污巨额国有资产，奸污逼迫公司女员工，小学生，初中生，高中生，我多次报警，警察为其掩饰开脱纵容，无恶不作，长期逍遥法外，有人作伪证，这只是其犯罪行为的冰山一角，磬竹难书，厦门的贪官猛如","<a href=""http://app.weibo.com/t/feed/6LviRz"" rel=""nofollow"">联想智能手机A628t</a>","Sun Apr 12 21:25:24 +0800 2015"
"3830916478878330","3830911798147344","2456160730","3830913002078293","3830916478878330","3830916478878330","回复@足球新闻翻译官:[喵喵]","<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>","Sun Apr 12 21:25:26 +0800 2015"
"3830916508272448","3830915321485221","3947368697",NULL,"3830916508272448","3830916508272448","大家都有需要被照顾的时候，理解有原因而不让坐的孩子","<a href=""http://app.weibo.com/t/feed/4swE93"" rel=""nofollow"">三星android智能手机</a>","Sun Apr 12 21:25:32 +0800 2015"
"3830916520610276","3830909490452793","5580748833",NULL,"3830916520610276","3830916520610276","好听","<a href=""http://app.weibo.com/t/feed/1J95c3"" rel=""nofollow"">红米手机</a>","Sun Apr 12 21:25:36 +0800 2015"
"3830916566803598","3830915321485221","5334143523",NULL,"3830916566803598","3830916566803598","老人也要有素质，倚老卖老不可取！让不让座是个人自愿行为，何况还各有原因，不能同一而论。这几个老人不对了。","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Sun Apr 12 21:25:47 +0800 2015"
"3830916634333267","3830915321485221","5179847867",NULL,"3830916634333267","3830916634333267","人家有问题，才不让坐的呀，现在的学生是有素质的[吃惊][给力]","<a href=""http://app.weibo.com/t/feed/4SiHrx"" rel=""nofollow"">OPPO Find 7</a>","Sun Apr 12 21:26:03 +0800 2015"
"3830916671297301","3830910090298155","3102144937",NULL,"3830916671297301","3830916671297301","酸，，心酸","<a href=""http://app.weibo.com/t/feed/503Oti"" rel=""nofollow"">魅族 MX4</a>","Sun Apr 12 21:26:12 +0800 2015"
"3830916931874623","3830910090298155","1891514773",NULL,"3830916931874623","3830916931874623","#全国招代理#","<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>","Sun Apr 12 21:27:14 +0800 2015"
"3830917187758968","3830909490452793","5533333741",NULL,"3830917187758968","3830917187758968","我叫黑土","<a href=""http://app.weibo.com/t/feed/63af84"" rel=""nofollow"">vivo智能手机</a>","Sun Apr 12 21:28:15 +0800 2015"
"3830917262492858","3830908232483281","5362063215",NULL,"3830917262492858","3830917262492858","我也觉得，尤其是暗恋，还见不到他，但愿我会在对的时间遇到他[傻眼][傻眼][傻眼]","<a href=""http://weibo.com/"" rel=""nofollow"">HTC M8</a>","Sun Apr 12 21:28:32 +0800 2015"
"3830917334461782","3830909490452793","3158174815",NULL,"3830917334461782","3830917334461782","我也认识一个叫白云的","<a href=""http://app.weibo.com/t/feed/4Vdgl4"" rel=""nofollow"">小米手机4</a>","Sun Apr 12 21:28:50 +0800 2015"
"3830917389053797","3830908232483281","5517358153",NULL,"3830917389053797","3830917389053797","别难为自己吊死要一棵树上！！","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Sun Apr 12 21:29:03 +0800 2015"
"3830917535567815","3830915321485221","3822182290",NULL,"3830917535567815","3830917535567815","祝福她全家女人从此不来大姨妈","<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>","Sun Apr 12 21:29:38 +0800 2015"
"3830917619867447","3830910480407073","3533643751",NULL,"3830917619867447","3830917619867447","周杰伦星","<a href=""http://app.weibo.com/t/feed/4P0LxY"" rel=""nofollow"">荣耀6 Plus</a>","Sun Apr 12 21:29:58 +0800 2015"
"3830917648882982","3830910480407073","2170335585",NULL,"3830917648882982","3830917648882982","小贝壳","<a href=""http://app.weibo.com/t/feed/aekJEh"" rel=""nofollow"">Kjava客户端</a>","Sun Apr 12 21:30:05 +0800 2015"
"3830917824587893","3830911798147344","2195451667",NULL,"3830917824587893","3830917824587893","判罚很准确","<a href=""http://app.weibo.com/t/feed/5xCS0B"" rel=""nofollow"">微博手机版</a>","Sun Apr 12 21:30:47 +0800 2015"
"3830917833393266","3830915321485221","2855458170",NULL,"3830917833393266","3830917833393266","让座是美德，不是义务","<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>","Sun Apr 12 21:30:49 +0800 2015"
"3830917866534981","3830908232483281","5362063215",NULL,"3830917866534981","3830917866534981","@微博树洞 我怎么狠不下心呢","<a href=""http://weibo.com/"" rel=""nofollow"">HTC M8</a>","Sun Apr 12 21:30:56 +0800 2015"
"3830918190095111","3830910480407073","1949176623",NULL,"3830918190095111","3830918190095111","周杰伦星257248哈哈杰伦唱的爱的飞行日记有一句歌词是找一颗星只为你命名！！真的命名了！！","<a href=""http://app.weibo.com/t/feed/5Vn5w4"" rel=""nofollow"">红米Note</a>","Sun Apr 12 21:32:14 +0800 2015"
"3830918215453764","3830910090298155","2293804065",NULL,"3830918215453764","3830918215453764","今年没怎么看热火球，不知道球队怎么了，感觉老是被逆转，是不是替补太差？","<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>","Sun Apr 12 21:32:20 +0800 2015"
"3830918231630603","3830910090298155","2750220953",NULL,"3830918231630603","3830918231630603","gg","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Sun Apr 12 21:32:24 +0800 2015"
"3830918286161744","3830909490452793","5224314862",NULL,"3830918286161744","3830918286161744","白云大妈你好，黑土大叔怎么没来呢？","<a href=""http://app.weibo.com/t/feed/6Df7i5"" rel=""nofollow"">小米手机2S</a>","Sun Apr 12 21:32:36 +0800 2015"
"3830918403994176","3830915321485221","2830443957",NULL,"3830918403994176","3830918403994176","老人需要他人尊重，但也要尊重他人。","<a href=""http://app.weibo.com/t/feed/1J95c3"" rel=""nofollow"">红米手机</a>","Sun Apr 12 21:33:05 +0800 2015"
"3830918445409902","3830910480407073","2613902097",NULL,"3830918445409902","3830918445409902","周杰伦。。。好像是258247来着，然后就有了《爱的飞行日记》[嘻嘻][嘻嘻]","<a href=""http://app.weibo.com/t/feed/22zMnn"" rel=""nofollow"">小米手机</a>","Sun Apr 12 21:33:15 +0800 2015"
"3830918559549897","3830915321485221","2947496942",NULL,"3830918559549897","3830918559549897","“让座”成为了一个老话题了.俗话说:尊老爱幼是中华民族的传统美德。作为年轻人让个座本是美德的一种体现，可年轻人没有及时让座或许是因为工作的疲劳、或许是身体的不适，就像这个初中生是因为“大姨妈”来了，情有可原.让，应当是自然的，如果变成了必然就少了人情味了.让座是美德不让座难道还缺德？","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Sun Apr 12 21:33:42 +0800 2015"
"3830918718875725","3830915321485221","2612251730",NULL,"3830918718875725","3830918718875725","和学生遇到一块，不是上学就是放学，那年龄大的老人，可不可以错开这个时间段，也就有你老座位了，车也不拥挤了。学生是固定时段，你老是退休后的走走，轻松身子，无赶时间点。","<a href=""http://weibo.com/"" rel=""nofollow"">Android</a>","Sun Apr 12 21:34:20 +0800 2015"
"3830919016300842","3830910090298155","5429021750",NULL,"3830919016300842","3830919016300842","我朋友“足球篮球推荐打遍天下无对手”，“继上周三周四晨推荐足球NBA30红1走3黑、周四夜周五晨推荐足球篮球15红2黑、周五晚周六日推荐足球48红4黑4走、本周一二推荐足球篮球21红2走3黑、周三五晚推荐足球27红4走2黑之后我昨晚推荐足球又是18红2走2黑绝对大赚啊，一切实力说话.”","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Sun Apr 12 21:35:31 +0800 2015"
"3830919033305960","3830909490452793","5213560885",NULL,"3830919033305960","3830919033305960","我是黑土","<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>","Sun Apr 12 21:35:35 +0800 2015"
"3830919502633586","3830909490452793","5581198755",NULL,"3830919502633586","3830919502633586","看你怎么打扮了","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Sun Apr 12 21:37:27 +0800 2015"
"3830919712657916","3830915321485221","3272118370",NULL,"3830919712657916","3830919712657916","呵呵哒","<a href=""http://app.weibo.com/t/feed/5Aau9j"" rel=""nofollow"">荣耀6</a>","Sun Apr 12 21:38:17 +0800 2015"
"3830919964581061","3830915321485221","1009951975",NULL,"3830919964581061","3830919964581061","要我就算疼我也让，原因如下：一是莫名其妙被打被骂，增加了肉体疼痛与心理疼痛；二是国家目前还缺乏对老年人的道德的教育，年轻人吃亏了就吃亏了，权利得不到保障；三是我宁愿相信那些老年人是身体不适腿脚不太好才要座的，希望世界美好；四是我希望我爸妈在坐公交的时候也有年轻人像我一样给他们让座","<a href=""http://app.weibo.com/t/feed/4eF4vz"" rel=""nofollow"">华为Ascend P7</a>","Sun Apr 12 21:39:17 +0800 2015"
"3830920023368662","3830915321485221","1627984981",NULL,"3830920023368662","3830920023368662","其实老人应该体谅一下孩子，每天背着一个那么重的书包读书就够辛苦了，何况孩子还在生理期。老人就不能错开时间坐车吗？去指责孩子干什么呢？","<a href=""http://weibo.com/"" rel=""nofollow"">三星Galaxy Note II</a>","Sun Apr 12 21:39:30 +0800 2015"
"3830920346210735","3830915321485221","3978727437",NULL,"3830920346210735","3830920346210735","只有学生才不敢讲出来，直接给她说，我姨妈来了肚子疼，还有为什么只让学生让座，那些年轻力壮老大姐老大哥，更应该让座，现在倡导大部分都是学生让座，太盲目了。尊老爱幼，人家尊你老，恨不得每个人都要尊你老，你还要没有素质的伤少年的自尊心。","<a href=""http://app.weibo.com/t/feed/3o33sO"" rel=""nofollow"">iPhone 6</a>","Sun Apr 12 21:40:48 +0800 2015"
"3830920895516939","3830915321485221","2823734734",NULL,"3830920895516939","3830920895516939","这是社会风气不好，也是社会的悲哀，读书本来就累，更何况身体又不方便，做为长辈应该理解他人，不应该如此。","<a href=""http://app.weibo.com/t/feed/3G5oUM"" rel=""nofollow"">iPhone 5s</a>","Sun Apr 12 21:42:58 +0800 2015"
"3830921029918201","3830915321485221","5334143523",NULL,"3830921029918201","3830921029918201","回复@紫沙拉:[鼓掌][给力][鼓掌]","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Sun Apr 12 21:43:31 +0800 2015"
"3830921369257452","3830910090298155","1649197003",NULL,"3830921369257452","3830921369257452","@人民需要老三 今年还有希望进前八吗？","<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>","Sun Apr 12 21:44:51 +0800 2015"
"3830921847087969","3830910480407073","2293262897",NULL,"3830921847087969","3830921847087969","转发微博","<a href=""http://weibo.com/"" rel=""nofollow"">iPhone 6红米</a>","Sun Apr 12 21:46:45 +0800 2015"
"3830922334127730","3830908232483281","5577852827",NULL,"3830922334127730","3830922334127730","爱一个人好难，难到莫名奇妙被伤害！","<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>","Sun Apr 12 21:48:42 +0800 2015"
