,cid,sid,screen_name,reply2Id,ctext,csource,create_at,UC
1428,3830882723150962,3830879988246411,清者不清,,人为吧，我不信巧合,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>",Sun Apr 12 19:11:17 +0800 2015,2
1429,3830882849064173,3830880507905372,惜夏没了温存,,唉,"<a href=""http://app.weibo.com/t/feed/173r1J"" rel=""nofollow"">三星Galaxy NOTE III</a>",Sun Apr 12 19:11:48 +0800 2015,3
1430,3830882865287117,3830875466485025,劳瑞求15年平安顺利,3830882206734999.0,回复@加州party小M:一语道破,"<a href=""http://app.weibo.com/t/feed/5gA59F"" rel=""nofollow"">小米手机3</a>",Sun Apr 12 19:11:52 +0800 2015,2
1431,3830883155002127,3830879988246411,兔飞猛进的小5,,几乎可以肯定是人为的,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Sun Apr 12 19:13:01 +0800 2015,1
1432,3830883163397474,3830880507905372,说爱我多久,,感情总是让人饱受折磨，哦呵呵,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>",Sun Apr 12 19:13:03 +0800 2015,3
1433,3830883704424663,3830880507905372,qing儿000,,你跟我的经历一模一样,"<a href=""http://weibo.com/"" rel=""nofollow"">小米M3</a>",Sun Apr 12 19:15:11 +0800 2015,3
1434,3830883758997097,3830880507905372,小狐狸fufu,,“情“之一字，最是伤人[可爱],"<a href=""http://app.weibo.com/t/feed/17ADVG"" rel=""nofollow"">OPPO Ulike2</a>",Sun Apr 12 19:15:25 +0800 2015,3
1435,3830883809370005,3830879988246411,欲乐与法乐的修行,,[哈哈],"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Sun Apr 12 19:15:37 +0800 2015,2
1436,3830883935331661,3830875466485025,巴黎左岸的妖孽,,我也是宅女,"<a href=""http://app.weibo.com/t/feed/5RqS5c"" rel=""nofollow"">魅蓝手机</a>",Sun Apr 12 19:16:07 +0800 2015,3
1437,3830884157549245,3830879988246411,jerrylee22,,请问是专业造船的做的么，要是自己胡乱搞的我只能说人傻钱多了,"<a href=""http://app.weibo.com/t/feed/3Maikb"" rel=""nofollow"">中国移动三星galaxyS3</a>",Sun Apr 12 19:17:00 +0800 2015,3
1438,3830884220154235,3830880507905372,安天命_2015,3830882681173213.0,回复@WM468886:嗯？,"<a href=""http://weibo.com/"" rel=""nofollow"">iPhone 4s</a>",Sun Apr 12 19:17:15 +0800 2015,3
1439,3830884325020103,3830880507905372,快乐的手写的从前0837,,总这样太累，希望你一切往前看开心点！,"<a href=""http://app.weibo.com/t/feed/4Vdgl4"" rel=""nofollow"">小米手机4</a>",Sun Apr 12 19:17:40 +0800 2015,3
1440,3830884618800210,3830884291462840,喜欢他那对可爱的眼睛,,痴情,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>",Sun Apr 12 19:18:50 +0800 2015,3
1441,3830884669486160,3830884115035530,Jennifer-ChengMD,,加油,"<a href=""http://app.weibo.com/t/feed/3G5oUM"" rel=""nofollow"">iPhone 5s</a>",Sun Apr 12 19:19:02 +0800 2015,2
1442,3830884694676399,3830884291462840,PONENENE,,。。。。。,"<a href=""http://app.weibo.com/t/feed/yrOPq"" rel=""nofollow"">三星 GALAXY S5</a>",Sun Apr 12 19:19:08 +0800 2015,3
1443,3830884752872660,3830880507905372,空格缚,,错过就过了吧，何必绑住自己,"<a href=""http://app.weibo.com/t/feed/5dtGzh"" rel=""nofollow"">Flyme OS</a>",Sun Apr 12 19:19:21 +0800 2015,3
1444,3830884761521999,3830875466485025,妖娆的垃圾桶,,我也好想宅，求帅比包养,"<a href=""http://weibo.com/"" rel=""nofollow"">Android</a>",Sun Apr 12 19:19:24 +0800 2015,2
1445,3830884866528987,3830880507905372,用户5582283157,,还是忘了吧，毕竟她已经有别人了，,"<a href=""http://app.weibo.com/t/feed/13mmrA"" rel=""nofollow"">OPPO智能手机</a>",Sun Apr 12 19:19:49 +0800 2015,3
1446,3830884883000039,3830884291462840,Dona樱,,初恋的意义就在于难以忘怀！,"<a href=""http://app.weibo.com/t/feed/4CpTyG"" rel=""nofollow"">荣耀畅玩4</a>",Sun Apr 12 19:19:53 +0800 2015,3
1447,3830884942099677,3830884291462840,百分_30459,,写啊,"<a href=""http://app.weibo.com/t/feed/65BXE5"" rel=""nofollow"">生性锋狂 OPPO R5</a>",Sun Apr 12 19:20:07 +0800 2015,3
1448,3830884984075309,3830884115035530,布丁爱吃饭,,必胜,"<a href=""http://app.weibo.com/t/feed/503Oti"" rel=""nofollow"">魅族 MX4</a>",Sun Apr 12 19:20:17 +0800 2015,1
1449,3830884996161248,3830884291462840,大白119,3830884883000039.0,回复@Dona樱:是呀,"<a href=""http://app.weibo.com/t/feed/5Vn5w4"" rel=""nofollow"">红米Note</a>",Sun Apr 12 19:20:20 +0800 2015,2
1450,3830885142723305,3830884291462840,坚持到底54608,,很苦很幸经,"<a href=""http://app.weibo.com/t/feed/qsbvs"" rel=""nofollow"">手机微博触屏版</a>",Sun Apr 12 19:20:55 +0800 2015,3
1451,3830885184919991,3830880507905372,柠檬加醋5581648678,,“在一对情侣里，如果男人不想分手，是永远也分不了手的。只有男人本身就想分手，才有可能会分手。谁先提出来的，根本就不是重点。不挽留或者假挽留，是男人真正的内心戏。”,"<a href=""http://app.weibo.com/t/feed/5Vn5w4"" rel=""nofollow"">红米Note</a>",Sun Apr 12 19:21:05 +0800 2015,3
1452,3830885294115202,3830884291462840,hxdyyzyq,,sb,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>",Sun Apr 12 19:21:31 +0800 2015,3
1453,3830885415374642,3830884115035530,小毛毛虫他爹,,加…………油！,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>",Sun Apr 12 19:21:59 +0800 2015,3
1454,3830885419569563,3830884291462840,NoWedding,,中途有去迫害其他女性么,"<a href=""http://weibo.com/"" rel=""nofollow"">悟空的iPhone 6 Plus</a>",Sun Apr 12 19:22:01 +0800 2015,1
1455,3830885436844353,3830879988246411,馅饼控小日同学来了,,同一时间，同一地点，除了灵异，那只能人为了吧,"<a href=""http://weibo.com/"" rel=""nofollow"">三星</a>",Sun Apr 12 19:22:05 +0800 2015,1
1456,3830885549923685,3830879988246411,山水幽燕,,事不过三，还是歇菜吧～[汗],"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>",Sun Apr 12 19:22:32 +0800 2015,1
1457,3830885680053754,3830879988246411,费德勒不拿18GS就不结婚,,三百万你造个毛线船，还豪华龙舟，造出来也是豆腐渣工程的水漂子，有没有点常识,"<a href=""http://app.weibo.com/t/feed/5dtGzh"" rel=""nofollow"">Flyme OS</a>",Sun Apr 12 19:23:03 +0800 2015,2
1458,3830885788684474,3830884291462840,勿我手机号绑定,,短路,"<a href=""http://app.weibo.com/t/feed/63af84"" rel=""nofollow"">vivo智能手机</a>",Sun Apr 12 19:23:29 +0800 2015,3
1459,3830885868693506,3830884291462840,丨大炮,,.......,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Sun Apr 12 19:23:48 +0800 2015,3
1460,3830885919065558,3830884291462840,伊XXXXX,,傻逼,"<a href=""http://app.weibo.com/t/feed/3o33sO"" rel=""nofollow"">iPhone 6</a>",Sun Apr 12 19:24:00 +0800 2015,3
1461,3830885919065605,3830884291462840,漫步人生路一起run_away,,你喜欢的是你那个妹妹还是弟弟还是姐姐还是哥哥啊？,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>",Sun Apr 12 19:24:00 +0800 2015,3
1462,3830885923262157,3830884291462840,薄凉之人何来感概,,初恋，最好还是留在心底把，,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Sun Apr 12 19:24:00 +0800 2015,3
1463,3830885952649965,3830876729076569,米米喻,,是，朱信宗哥哥吗？,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>",Sun Apr 12 19:24:08 +0800 2015,3
1464,3830886213054121,3830884291462840,憬悟129,,只是感动了自己而已,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>",Sun Apr 12 19:25:10 +0800 2015,3
1465,3830886392944713,3830884115035530,小石油河北霸州卓晓林,,为中国队加油，取得最优异成绩！,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>",Sun Apr 12 19:25:53 +0800 2015,3
1466,3830886430726262,3830884115035530,开心的yongli,,转发微博,"<a href=""http://app.weibo.com/t/feed/2AhyC"" rel=""nofollow"">三星Galaxy Note II</a>",Sun Apr 12 19:26:02 +0800 2015,1
1467,3830886535082741,3830884115035530,会跳舞的蓝色热带鱼,,加油，妹子们。,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>",Sun Apr 12 19:26:27 +0800 2015,2
1468,3830886585665177,3830880507905372,安天命_2015,3830882681173213.0,回复@WM468886:你是谁？,"<a href=""http://weibo.com/"" rel=""nofollow"">iPhone 4s</a>",Sun Apr 12 19:26:39 +0800 2015,3
1469,3830886602837337,3830884291462840,小娉的地盘,,[呵呵],"<a href=""http://app.weibo.com/t/feed/4swE93"" rel=""nofollow"">三星android智能手机</a>",Sun Apr 12 19:26:43 +0800 2015,3
1470,3830886644815270,3830884291462840,JiLuXiaGuang,,留在心底的那个他会是一生一世！,"<a href=""http://app.weibo.com/t/feed/qsbvs"" rel=""nofollow"">手机微博触屏版</a>",Sun Apr 12 19:26:53 +0800 2015,3
1471,3830886736905180,3830875466485025,简莫离阳,,表示也是宅女，不想找男盆友，麻烦。自己养活自己又不是什么大不了的事，只有经济独立了人格才能独立，与其期盼着找人养，还不如自己养自己，[得意地笑]说不定还能包养男票，嘻嘻[偷乐],"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Sun Apr 12 19:27:14 +0800 2015,2
1472,3830886761593718,3830872949985590,大胆竟然把我小黄文打0分,,呵呵，广告差评。[呵呵],"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>",Sun Apr 12 19:27:21 +0800 2015,2
1473,3830886778884476,3830884115035530,别告诉我你懂篮球,,日联  13：00  群马县雷霆-横滨海盗    推荐【横滨海盗+4.5】持续发布篮球赛事深度分析推荐[喜][喜][给力][给力][神马][月亮][月亮][围观],,Sun Apr 12 19:27:25 +0800 2015,2
1474,3830886791477281,3830880507905372,独战天下人,3830885184919991.0,回复@柠檬加醋5581648678:誰告訴你的，大部分都是女的提出分手好不好,"<a href=""http://app.weibo.com/t/feed/5Aau9j"" rel=""nofollow"">荣耀6</a>",Sun Apr 12 19:27:28 +0800 2015,3
1475,3830886862836175,3830880507905372,薄凉之人何来感概,,这份爱，还是深埋在心底把，也许此时的你已经没有当初那么的爱，现在多少包含了嫉妒，释怀一下把，有句话不是这么说的嘛，爱他或许放手是对他最好的祝福。,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Sun Apr 12 19:27:44 +0800 2015,3
1476,3830886938541065,3830880507905372,独战天下人,,咱兩一樣[泪][泪][泪],"<a href=""http://app.weibo.com/t/feed/5Aau9j"" rel=""nofollow"">荣耀6</a>",Sun Apr 12 19:28:03 +0800 2015,3
1477,3830887139639724,3830884291462840,不让用vv你大爷,,你不是 脚踩两条船呢么[哼],"<a href=""http://app.weibo.com/t/feed/3Q6v1A"" rel=""nofollow"">魅蓝note</a>",Sun Apr 12 19:28:51 +0800 2015,3
1478,3830887881911461,3830880507905372,ii呐该死的性感,,我来,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>",Sun Apr 12 19:31:48 +0800 2015,3
1479,3830887906976195,3830884115035530,Yi-Guo毅,,说好的恒大的比赛 不转播了呗？,"<a href=""http://app.weibo.com/t/feed/3o33sO"" rel=""nofollow"">iPhone 6</a>",Sun Apr 12 19:31:54 +0800 2015,2
1480,3830888058393639,3830864884736343,倏鱼出游,3830874179288626.0,回复@在路上whong:甜玉米，不是那种做饲料的老玉米,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Sun Apr 12 19:32:29 +0800 2015,3
1481,3830888737766608,3830884291462840,仇梦2011,,得，顿时觉得自己这傻逼一样的四年也不算什么了,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>",Sun Apr 12 19:35:12 +0800 2015,3
1482,3830888737963421,3830876729076569,苏婷5366,,谁呀！很喜欢看非常完美。,"<a href=""http://weibo.com/"" rel=""nofollow"">Android</a>",Sun Apr 12 19:35:12 +0800 2015,3
1483,3830888808866230,3830884291462840,秋水长天67731,,看到这句话的第一反应是呆了几秒钟，第二反应是：这是我写的吗？,"<a href=""http://app.weibo.com/t/feed/3o33sO"" rel=""nofollow"">iPhone 6</a>",Sun Apr 12 19:35:29 +0800 2015,3
1484,3830889001965944,3830884291462840,周琴42871,,真的值得吗？,"<a href=""http://app.weibo.com/t/feed/2y7Irr"" rel=""nofollow"">UC浏览器Android版</a>",Sun Apr 12 19:36:15 +0800 2015,3
1485,3830889140236062,3830876729076569,谁是杜小莫,3830881095154783.0,回复@善良的流氓i:为什么是假的？,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Sun Apr 12 19:36:48 +0800 2015,3
1486,3830889564189904,3830876729076569,薄凉之人何来感概,,大爱。,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Sun Apr 12 19:38:28 +0800 2015,3
1487,3830889681044331,3830884115035530,德比之夜,,谁TM定的规则，分ABC、、、滚粗，不玩了！,"<a href=""http://app.weibo.com/t/feed/3R3pln"" rel=""nofollow"">红围脖Android客户端</a>",Sun Apr 12 19:38:57 +0800 2015,1
1488,3830890000525014,3830875466485025,薄凉之人何来感概,,革命尚未成功，同志任需 努力,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Sun Apr 12 19:40:13 +0800 2015,3
1489,3830890079788382,3830879988246411,ayako01,,我讨厌温州人的肤浅，先踏实地把一座々圾垃山处理掉（这么多人口没有一个垃圾处理场）,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Sun Apr 12 19:40:32 +0800 2015,1
1490,3830890092381250,3830880507905372,路边的都是风景,,唉，人生何其短，纸醉金迷，白了少年头，空悲切！,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>",Sun Apr 12 19:40:35 +0800 2015,2
1491,3830890112854704,3830884115035530,偶-在大路上,,女子冰球，穿着三点式估计收视率会上来,"<a href=""http://app.weibo.com/t/feed/yrOPq"" rel=""nofollow"">三星 GALAXY S5</a>",Sun Apr 12 19:40:40 +0800 2015,2
1492,3830890260291688,3830884115035530,刘大流流,,B组是什么意思？差一点的？,"<a href=""http://app.weibo.com/t/feed/3Q6v1A"" rel=""nofollow"">魅蓝note</a>",Sun Apr 12 19:41:15 +0800 2015,1
1493,3830890310404551,3830864884736343,很奋灰灰,,甜玉米好吃,"<a href=""http://app.weibo.com/t/feed/22zMnn"" rel=""nofollow"">小米手机</a>",Sun Apr 12 19:41:27 +0800 2015,2
1494,3830890612399037,3830884291462840,幽梦续丫影,,有些恍惚⋯,"<a href=""http://app.weibo.com/t/feed/3G5oUM"" rel=""nofollow"">iPhone 5s</a>",Sun Apr 12 19:42:39 +0800 2015,2
1495,3830891031927513,3830872949985590,愛聽歌旳困困,,什么？,"<a href=""http://weibo.com/"" rel=""nofollow"">Android</a>",Sun Apr 12 19:44:19 +0800 2015,2
1496,3830891036125552,3830872949985590,一个人的时光刚刚好,,我擦，你这是做广告吧,"<a href=""http://app.weibo.com/t/feed/4ACxed"" rel=""nofollow"">iPad客户端</a>",Sun Apr 12 19:44:20 +0800 2015,3
1497,3830891887190967,3830880507905372,巴士海老,,[泪]#微博桌面表态#,"<a href=""http://app.weibo.com/t/feed/e0WUS"" rel=""nofollow"">微博桌面</a>",Sun Apr 12 19:47:42 +0800 2015,3
1498,3830892331561266,3830880507905372,努的流精,,挽留之后也该放手，最起码挽留过不后悔,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>",Sun Apr 12 19:49:29 +0800 2015,3
1499,3830892340645350,3830879988246411,2112爱摇摇爱创办人,,温州人胆子大，没有不敢玩的！[嘻嘻],"<a href=""http://weibo.com/"" rel=""nofollow"">华为Ascend Mate2</a>",Sun Apr 12 19:49:31 +0800 2015,2
1500,3830893246223828,3830872949985590,h我是面,,回复@平底鞋咱也能走出猫步201503:你用过吗？,"<a href=""http://app.weibo.com/t/feed/6SFgyO"" rel=""nofollow"">华为Ascend手机</a>",Sun Apr 12 19:53:07 +0800 2015,3
1501,3830893284512260,3830880507905372,你在就好201504,,不甘心的分开后总有一种痛时时出现,"<a href=""http://app.weibo.com/t/feed/1KucM4"" rel=""nofollow"">荣耀3C</a>",Sun Apr 12 19:53:16 +0800 2015,3
1502,3830893388612509,3830884115035530,大江一郎,,1：1，加油！,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Sun Apr 12 19:53:41 +0800 2015,1
1503,3830893435271018,3830884291462840,思楠V,,不相信是真的,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>",Sun Apr 12 19:53:52 +0800 2015,2
1504,3830893452062547,3830872949985590,平底鞋咱也能走出猫步201503,,回复@h我是面:恩啊，内服带外用，不过太贵了,"<a href=""http://app.weibo.com/t/feed/3b7vIC"" rel=""nofollow"">酷派大神</a>",Sun Apr 12 19:53:56 +0800 2015,2
1505,3830893607502761,3830880507905372,你在就好201504,3830885184919991.0,回复@柠檬加醋5581648678:我觉得不一定   我认为感情是要靠两个人的坚持和相互的理解,"<a href=""http://app.weibo.com/t/feed/1KucM4"" rel=""nofollow"">荣耀3C</a>",Sun Apr 12 19:54:33 +0800 2015,3
1506,3830893833473167,3830884115035530,鹏程万李888,3830890260291688.0,回复@刘大流流:国际冰联女子冰球世锦赛是国际冰联主办的国际顶级赛事，共分为最高组、甲级、乙级和资格级四个等级，其中甲、乙级又分为A、B组。,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Sun Apr 12 19:55:27 +0800 2015,3
1507,3830894177798428,3830884291462840,大侠满天星5871,,不会吧…………,"<a href=""http://app.weibo.com/t/feed/63af84"" rel=""nofollow"">vivo智能手机</a>",Sun Apr 12 19:56:49 +0800 2015,2
1508,3830894190391764,3830880507905372,yli阳幼喵,,怎么。。感觉在讲我？,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>",Sun Apr 12 19:56:52 +0800 2015,3
1509,3830894210994530,3830872949985590,h我是面,3830893452062547.0,回复@平底鞋咱也能走出猫步201503:[钱]不知道能不能说一下价钱，[害羞]我还只是个学生，你感觉哪个产品好用吗，我也听说过就是没买过，,"<a href=""http://app.weibo.com/t/feed/6SFgyO"" rel=""nofollow"">华为Ascend手机</a>",Sun Apr 12 19:56:57 +0800 2015,3
1510,3830894353851334,3830884291462840,青城已故月落未安,,初恋是每一个人的死结，要忘记也是一辈子的事！,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>",Sun Apr 12 19:57:31 +0800 2015,3
1511,3830894391633067,3830884291462840,米兰达银灵,,给自己一个的到幸福机会！,"<a href=""http://app.weibo.com/t/feed/63af84"" rel=""nofollow"">vivo智能手机</a>",Sun Apr 12 19:57:40 +0800 2015,3
1512,3830894656004050,3830884291462840,60一轮回,,20年，不可置信,"<a href=""http://app.weibo.com/t/feed/1ls6aP"" rel=""nofollow"">荣耀畅玩4X·快科技</a>",Sun Apr 12 19:58:43 +0800 2015,2
1513,3830895255726849,3830884115035530,广州知更鸟,,还是不要叫冠军吧，B组第一而已,"<a href=""http://app.weibo.com/t/feed/4ACxed"" rel=""nofollow"">iPad客户端</a>",Sun Apr 12 20:01:06 +0800 2015,3
1514,3830896136076127,3830884115035530,大江一郎,,第一节结束1：2暂时落后，加强防守，加油！,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Sun Apr 12 20:04:36 +0800 2015,1
1515,3830896153344883,3830879988246411,张学涛2015,,是不是得罪了龙王啊！！！,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Sun Apr 12 20:04:40 +0800 2015,3
1516,3830896702611247,3830896702609977,夏桐NJ临,,http://t.cn/Rwl7uIF,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>",Sun Apr 12 20:06:49 +0800 2015,3
1517,3830896710525315,3830884291462840,钸哭嘟嘟,,我觉得老公第一说一就一,"<a href=""http://app.weibo.com/t/feed/2Do2XW"" rel=""nofollow"">联想智能手机客户端</a>",Sun Apr 12 20:06:53 +0800 2015,3
1518,3830896727304002,3830884291462840,叽歪之色猫,,好痴情的孩纸,"<a href=""http://app.weibo.com/t/feed/63af84"" rel=""nofollow"">vivo智能手机</a>",Sun Apr 12 20:06:57 +0800 2015,3
1519,3830897176781266,3830884115035530,巩宏斌营养师,,加油！,"<a href=""http://app.weibo.com/t/feed/4P0LxY"" rel=""nofollow"">荣耀6 Plus</a>",Sun Apr 12 20:08:44 +0800 2015,0
1520,3830897528701565,3830880507905372,可可的麻麻baby,,你不是忘不了，只是不愿意承认失败，不愿意接受已经失去的感觉,"<a href=""http://app.weibo.com/t/feed/1ls6aP"" rel=""nofollow"">荣耀畅玩4X·快科技</a>",Sun Apr 12 20:10:07 +0800 2015,3
1521,3830897671471531,3830879988246411,云中好孩子,,人为,"<a href=""http://app.weibo.com/t/feed/22zMnn"" rel=""nofollow"">小米手机</a>",Sun Apr 12 20:10:42 +0800 2015,3
1522,3830898057592808,3830880507905372,多年yi后会,,过去就让它过去吧，毕竟那是过去,"<a href=""http://app.weibo.com/t/feed/63af84"" rel=""nofollow"">vivo智能手机</a>",Sun Apr 12 20:12:14 +0800 2015,3
1523,3830898389066003,3830880507905372,戏73934,,既然当初放不下为什么还要提分手,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>",Sun Apr 12 20:13:33 +0800 2015,3
1524,3830900297043566,3830879988246411,晕倒的大熊,,假货造的太多了，不会造真的了！,"<a href=""http://app.weibo.com/t/feed/6G7MnG"" rel=""nofollow"">三星GALAXY S4</a>",Sun Apr 12 20:21:08 +0800 2015,3
1525,3830900427185657,3830884115035530,霍特郡,3830890260291688.0,回复@刘大流流:相当于第三级别联赛，拿到冠军可升入第二级别,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>",Sun Apr 12 20:21:38 +0800 2015,2
1526,3830901429989277,3830880507905372,嘟嘟呀嘟5542724254,,亲，我也和你一样，过去了就过去吧，别想了，也会不去了，我们都要应该向前看,"<a href=""http://app.weibo.com/t/feed/5Vn5w4"" rel=""nofollow"">红米Note</a>",Sun Apr 12 20:25:38 +0800 2015,3
1527,3830905599050117,3830905506684475,君主兰,,[哈哈],"<a href=""http://app.weibo.com/t/feed/3o33sO"" rel=""nofollow"">iPhone 6</a>",Sun Apr 12 20:42:12 +0800 2015,2
1528,3830905644921109,3830905506684475,Derek生生不息,,加油辽宁,"<a href=""http://app.weibo.com/t/feed/5yiHuw"" rel=""nofollow"">iPhone 6 Plus</a>",Sun Apr 12 20:42:23 +0800 2015,3
1529,3830905724696498,3830905506684475,jz3336,,瞄着砸的吧。。,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Sun Apr 12 20:42:42 +0800 2015,3
1530,3830905733092911,3830905506684475,加勒比杰克,,坑队友,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>",Sun Apr 12 20:42:44 +0800 2015,2
1531,3830905804542541,3830905506684475,赵培珍-,,[doge],"<a href=""http://app.weibo.com/t/feed/22zMnn"" rel=""nofollow"">小米手机</a>",Sun Apr 12 20:43:01 +0800 2015,2
1532,3830905871743269,3830905506684475,华丽一扣,,李帅傻逼,"<a href=""http://app.weibo.com/t/feed/6Df7i5"" rel=""nofollow"">小米手机2S</a>",Sun Apr 12 20:43:17 +0800 2015,2
1533,3830905892411489,3830905506684475,吱吱咕咕喳喳,,2014？今年是？,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>",Sun Apr 12 20:43:22 +0800 2015,3
1534,3830905909215863,3830905506684475,机智的小逗逼,3830905644921109.0,回复@Derek生生不息:龟安只能靠辽宁来找面子了[doge],"<a href=""http://app.weibo.com/t/feed/2XqJO3"" rel=""nofollow"">UC浏览器</a>",Sun Apr 12 20:43:26 +0800 2015,2
1535,3830906068575879,3830905506684475,董嘉耀9,,预测比分广州恒大2比2辽宁宏运,"<a href=""http://app.weibo.com/t/feed/5xCS0B"" rel=""nofollow"">微博手机版</a>",Sun Apr 12 20:44:03 +0800 2015,2
1536,3830906089584850,3830905506684475,芝芝Ciisy,,李帅太不放心了,"<a href=""http://weibo.com/"" rel=""nofollow"">iPhone 5</a>",Sun Apr 12 20:44:09 +0800 2015,2
1537,3830906202513310,3830905506684475,老尚尚,,这个裁判够烂的啦！埃神更应该是点球！,"<a href=""http://app.weibo.com/t/feed/158TxN"" rel=""nofollow"">荣耀3X畅玩版</a>",Sun Apr 12 20:44:35 +0800 2015,2
1538,3830906244460307,3830905506684475,這些年來miss-you-much,,上一场也是手球送给对方一个点球，这都啥运气啊[衰],"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Sun Apr 12 20:44:46 +0800 2015,3
1539,3830906249030070,3830905506684475,RM渣团,3830905892411489.0,回复@吱吱咕咕喳喳:14-15赛季,"<a href=""http://app.weibo.com/t/feed/4ACxed"" rel=""nofollow"">iPad客户端</a>",Sun Apr 12 20:44:47 +0800 2015,3
1540,3830906555035047,3830905506684475,我要努力做自己fighting,,我草泥马，埃尔克森那个你当没看见,"<a href=""http://weibo.com/"" rel=""nofollow"">iPhone 5s</a>",Sun Apr 12 20:46:00 +0800 2015,2
1541,3830906580620460,3830905506684475,四叶海星,,艾神那球不判点见鬼了。。,"<a href=""http://app.weibo.com/t/feed/304BWp"" rel=""nofollow"">Lumia 720T</a>",Sun Apr 12 20:46:06 +0800 2015,2
1542,3830906605431666,3830905506684475,GK目标是66KG,,2015,"<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>",Sun Apr 12 20:46:12 +0800 2015,1
1543,3830906655944450,3830905506684475,NBA历史控,,卧槽运气太差！！NBA历史经典@NBA大历史 主页发的真是干货！[喵喵],"<a href=""http://app.weibo.com/t/feed/3G5oUM"" rel=""nofollow"">iPhone 5s</a>",Sun Apr 12 20:46:24 +0800 2015,3
1544,3830906836256928,3830905506684475,会飞的胖胖侠,,800万欧，爱要不要[偷笑],"<a href=""http://app.weibo.com/t/feed/3o33sO"" rel=""nofollow"">iPhone 6</a>",Sun Apr 12 20:47:06 +0800 2015,2
1545,3830906848724531,3830905506684475,Derek生生不息,,一会张琳芃再来个乌龙，里皮在家乐呢,"<a href=""http://app.weibo.com/t/feed/5yiHuw"" rel=""nofollow"">iPhone 6 Plus</a>",Sun Apr 12 20:47:10 +0800 2015,3
1546,3830906861455323,3830905506684475,华丽开场8,,辽宁必胜,"<a href=""http://app.weibo.com/t/feed/1ls6aP"" rel=""nofollow"">荣耀畅玩4X·快科技</a>",Sun Apr 12 20:47:13 +0800 2015,1
